t_id,vendor,buyer,prod_id,date_time,price,validated_by,status
25031203,xavier.jacobs,sabrina.shah,100980,45728.45166,150500,90907400,COMPLETED
25031204,howardfineobjects,sabrina.shah,100264,45728.53356,406500,87292197,COMPLETED
25031205,stonefieldmaterialcultureins,windermeredesignheritage_org,100979,45728.57633,524000,11220767,COMPLETED
25031206,theo.kim,robertsheritagesales,100847,45728.61691,524500,42365420,COMPLETED
25031207,castillocollections,foundryzimmermanfineobjects,100714,45728.65647,1344000,75941901,REVERSED
25031208,CelesteRoth,vcross_alt,101159,45728.66515,360500,12742361,COMPLETED
25031209,juniperridgeartistslegacytru,rothcapital2,100713,45728.70242,2696000,96187039,COMPLETED
25031210,wexlercapital2,windermeremuseumofmoderncraf,100594,45728.71949,795000,42365420,COMPLETED
25031211,whiteclifffolkartarchive,beatrice.kim,100695,45728.74111,276500,23121126,COMPLETED
25031212,howardfineobjects,santiago.alvarez,100462,45728.74694,412500,87658927,COMPLETED
25031301,howellartadvisory,fairmontmaritimeheritagemuse,100942,45729.37762,793000,75941901,COMPLETED
25031302,howellartadvisory,lucia.tran,100468,45729.40627,758500,23121126,COMPLETED
25031303,amir.miller,redcedarfolkartfoundation,100284,45729.44093,266500,75941901,COMPLETED
25031304,greatlakesindustrialartsmuse,adriana.adams,100975,45729.4686,1454000,75941901,COMPLETED
25031305,howellartadvisory,abigail.bennett,100523,45729.47387,297000,87292197,COMPLETED
25031306,celine.irwin,elmsteadculturalpreservation,100362,45729.488,1934000,35242525,COMPLETED
25031307,rothcapital2,aaliyah.baker,100009,45729.50929,196500,16660212,COMPLETED
25031308,howardfineobjects,sabrina.shah,100793,45729.51313,261000,87292197,COMPLETED
25031309,naomi.reyes,northbridgemuseumofmoderncra,100876,45729.52172,643500,23121126,COMPLETED
25031310,chloe.shah,farah.vasquez,100764,45729.58098,1232000,72880343,COMPLETED
25031311,reina.rivera,gran_merc4,101001,45729.62769,137000,11220767,COMPLETED
25031312,ruby.reed,cassidy.ito,100768,45729.64168,1028000,90907400,COMPLETED
25031313,foundrybennettfineobjects,celine.irwin,100886,45729.64363,252500,35242525,COMPLETED
25031314,pineharborrailwayhistorycent,erook_family4,100060,45729.6924,335000,36058655,COMPLETED
25031315,crossventuresart,blair.kaur,100927,45729.69715,362500,75941901,COMPLETED
25031316,vivienne.cross,crownyoungfineobjects,101005,45729.72279,71300,96187039,COMPLETED
25031317,andersonartadvisory,lucia.knight,100550,45729.72523,422000,90907400,COMPLETED
25031318,howellartadvisory,lana.vasquez,101095,45729.77777,1486000,96187039,REJECTED
25031319,psethi_family6,beatrice.kim,100700,45729.83127,1105000,72880343,COMPLETED
25031401,imani.thomas,akira.bennett,100607,45730.34747,868500,23121126,COMPLETED
25031402,granitehillmuseumoflocalindu,valecapital2,100446,45730.38372,336000,87292197,COMPLETED
25031403,quinn.cho,ruby.reed,100586,45730.50929,3016000,87658927,COMPLETED
25031404,reina.sullivan,ashcroftcollection,101172,45730.5519,215500,72880343,COMPLETED
25031405,foundrybennettfineobjects,jocelyn.huang,100363,45730.57458,546000,87658927,COMPLETED
25031406,akira.bennett,santiago.jordan,100183,45730.58696,1335000,96187039,COMPLETED
25031407,rosemontdesignheritagecenter,windermeredesignheritage_org,100530,45730.60204,874000,16498618,COMPLETED
25031408,vanefamilyoffice,northbridgemuseumofmoderncra,100326,45730.60615,61100,87292197,COMPLETED
25031409,imani.reed,santiago.jordan,100546,45730.65075,887000,77404927,COMPLETED
25031410,abigail.martinez,windermerepublicartconservan,100473,45730.65919,939500,12742361,COMPLETED
25031411,howardfineobjects,abigail.morgan,100738,45730.67428,1445000,,CANCELLED
25031412,augvane7,ronashcroft7,100978,45730.6803,570000,75941901,COMPLETED
25031413,avane_alt,clara.ross,100998,45730.71009,280000,96187039,COMPLETED
25031414,foundryzimmermanfineobjects,ruby.reed,100826,45730.73762,571500,75941901,COMPLETED
25031415,howardfineobjects,crossventuresart,100605,45730.74856,215000,72880343,COMPLETED
25031501,dhale_family5,augvan_hold1,100875,45731.42605,881500,75941901,COMPLETED
25031502,liucollections,blair.kaur,100361,45731.47124,464000,72880343,COMPLETED
25031503,mwexler_alt,ashlanddecorativeartsarchive,100983,45731.47243,743000,16660212,COMPLETED
25031504,cedarpointculturalmemoryproj,davisauctionpartners,100518,45731.52788,1409000,16660212,FAILED
25031505,oakhollowmuseumofappliedarts,castillocollections,100626,45731.54887,2522000,42365420,COMPLETED
25031506,fairmontmaritimeheritagemuse,southbankmaritimeheritagemus,100602,45731.60288,464500,87658927,COMPLETED
25031507,OscarBexley,helval_hold6,101144,45731.65184,220500,23121126,COMPLETED
25031508,GrantMercer,malwexler7,100708,45731.66688,1717000,35242525,COMPLETED
25031509,wexlercollection,ari.turner,100552,45731.79813,92800,87292197,FAILED
25031601,CeliaSterling,santiago.alvarez,101243,45732.45438,335500,36058655,COMPLETED
25031602,cassidy.mason,farahholdings1,100997,45732.5122,456500,72880343,COMPLETED
25031603,windermeredesignheritage_org,vanefamilyoffice,100979,45732.54458,539000,,PENDING
25031604,davisauctionpartners,howellartadvisory,100074,45732.58013,418000,,FAILED
25031605,vanefamilyoffice,crosscapital2,100368,45732.59459,286000,,CANCELLED
25031701,choiartadvisory,santiago.jordan,101050,45733.37536,877500,72880343,REJECTED
25031702,naomi.reyes,kai.romero,100213,45733.38179,93800,16498618,COMPLETED
25031703,cassidy.mason,rothcapital2,100463,45733.41146,427500,75941901,COMPLETED
25031704,ruby.reed,foundryzimmermanfineobjects,100056,45733.41874,236000,77404927,COMPLETED
25031705,choiartadvisory,psethi_family6,101050,45733.46618,882000,36058655,COMPLETED
25031706,GrantMercer,liucollections,101033,45733.51036,878000,72880343,COMPLETED
25031707,CeliaSterling,ashcroftcapital2,100667,45733.52231,263500,11220767,COMPLETED
25031708,davisauctionpartners,farah.vasquez,100074,45733.57566,431000,42365420,COMPLETED
25031709,PriyaSethi,foundrybennettfineobjects,100940,45733.59201,1226000,75941901,COMPLETED
25031710,franklincollections,ruby.reed,101120,45733.59213,1884000,16660212,REJECTED
25031711,redcedarfolkartfoundation,northbridgemuseumofmoderncra,100553,45733.59777,240000,36058655,COMPLETED
25031712,howellartadvisory,avane_alt,101095,45733.6455,1345000,72880343,COMPLETED
25031713,harper.ellis,jocelyn.huang,100549,45733.67235,1938000,77404927,COMPLETED
25031714,mwexler_alt,howellartadvisory,101007,45733.72047,1207000,16498618,COMPLETED
25031801,emilia.cho,vanefamilyoffice,100565,45734.33899,466000,23121126,COMPLETED
25031802,sabrina.shah,timberlinerestorationfoundat,100474,45734.35929,1052000,35242525,COMPLETED
25031803,ramirezauctionpartners,imani.thomas,101037,45734.36641,1474000,42365420,COMPLETED
25031804,TheoKincaid,ari.turner,101117,45734.38712,1024000,96187039,COMPLETED
25031805,AuggieVane,adriana.adams,100131,45734.41499,678500,16498618,COMPLETED
25031806,fairmontmaritimeheritagemuse,martinheritagesales,100851,45734.44631,580000,72880343,COMPLETED
25031807,celine.norris,santiago.alvarez,100887,45734.50104,277000,42365420,COMPLETED
25031808,tanglewoodmuseumofmoderncraf,robertsheritagesales,100314,45734.52523,145000,35242525,CANCELLED
25031809,augvan_hold1,DominicHale,100340,45734.55855,506000,87658927,COMPLETED
25031810,howellartadvisory,foxgloveartistslegacytrust,100501,45734.57468,755000,45562918,COMPLETED
25031811,rosemontmuseumofmoderncraftd,ari.turner,100536,45734.57656,194500,87658927,COMPLETED
25031812,renee.kim,lucia.knight,100520,45734.58329,614500,87292197,COMPLETED
25031813,rosemontmuseumofmoderncraftd,nathan58,100394,45734.58894,332000,23121126,COMPLETED
25031814,vivienne.cross,GrantMercer,101018,45734.61215,413000,96187039,COMPLETED
25031815,greatlakesindustrialartsmuse,abigail.morgan,100590,45734.6155,611500,,CANCELLED
25031816,bishopheritagesales,granitehillbotanicalheritage,100964,45734.62328,174500,96187039,COMPLETED
25031817,croth_alt,clara.yoon,101004,45734.63677,315500,90907400,COMPLETED
25031818,cassidy.ito,georgia_elli,100140,45734.63816,213000,,CANCELLED
25031819,sofia.hayes,DominicHale,101171,45734.69844,1493000,35242525,COMPLETED
25031820,yasmin.roberts,CelesteRoth,100432,45734.76421,404000,45562918,COMPLETED
25031821,elliscollections,ashcroftcollection,100765,45734.77785,544500,87292197,COMPLETED
25031901,vanefamilyoffice,vivienne.cross,100476,45735.37975,494500,11220767,REVERSED
25031902,javier.hayes,stoneheritagesales,100862,45735.39214,950000,16660212,COMPLETED
25031903,anthony.garcia,daniel.hall,100795,45735.39558,576000,11220767,COMPLETED
25031904,rothartadvisory,castillocollections,101193,45735.4099,295500,75941901,CANCELLED
25031905,elliscollections,adamscollections,100204,45735.41693,152500,75941901,COMPLETED
25031906,brookfieldhistorichousefound,crossventuresart,100498,45735.42644,1908000,36058655,COMPLETED
25031907,TheoKincaid,rohan.vasquez,101042,45735.46653,883500,45562918,COMPLETED
25031908,elmsteadhistoricalsociety,malwexler7,101021,45735.46752,612000,72880343,COMPLETED
25031909,zane.thomas,adamscollections,100604,45735.48611,704500,35242525,COMPLETED
25031910,mina.singh,daniel.hall,100699,45735.49561,630000,23121126,COMPLETED
25031911,elmsteadculturalmemoryprojec,liucollections,100595,45735.50013,892000,87658927,COMPLETED
25031912,howardfineobjects,malik.johnson,100121,45735.50944,382500,23121126,COMPLETED
25031913,harper7,yorkfieldfurnituredesignarch,100771,45735.51213,355500,77404927,COMPLETED
25031914,mwexler_alt,southbanktextilearchive,101176,45735.52043,262000,42365420,COMPLETED
25031915,wexlercollection,vanefamilyoffice,100745,45735.55274,467000,75941901,COMPLETED
25031916,quinn.campbell,howardfineobjects,100019,45735.61828,140000,90907400,COMPLETED
25031917,greatlakesindustrialartsmuse,priya.nelson,100417,45735.62046,3314000,87658927,COMPLETED
25031918,fairmontmaritimeheritagemuse,juniperridgeartistslegacytru,101024,45735.64414,283000,96187039,COMPLETED
25031919,meridianhassancollections,cassidy.ito,101245,45735.64493,658500,75941901,COMPLETED
25031920,elliscollections,ruby.reed,101115,45735.64623,536500,42365420,COMPLETED
25031921,harborlightdecorativeartsarc,redcedarfolkartfoundation,101182,45735.6626,677500,,PENDING
25031922,isaac.rivera,abigail.morgan,101000,45735.66933,571500,77404927,COMPLETED
25031923,farah.vasquez,castillocollections,100818,45735.68172,254000,12742361,COMPLETED
25031924,arcadialamauctions,ftran_westhave,100733,45735.69927,3443000,87658927,COMPLETED
25031925,malik.johnson,howardfineobjects,100321,45735.7586,125500,77404927,COMPLETED
25031926,bellwethermaterialcultureins,imani.reed,100046,45735.7766,225000,72880343,REJECTED
25031927,abigail.martinez,ari.turner,100273,45735.84159,553000,12742361,COMPLETED
25031928,redcedarfolkartfoundation,aaron.olsen,100527,45735.86648,1344000,45562918,COMPLETED
25032001,yara.flores,abigail.bennett,100895,45736.34215,2370000,36058655,COMPLETED
25032002,GrantMercer,meridianmillercollections,101094,45736.44223,1225000,96187039,COMPLETED
25032003,khalil.kapoor,OscarBexley,100911,45736.47035,4813000,96187039,COMPLETED
25032004,bobby,ashcroftcollection,100146,45736.47093,254000,45562918,COMPLETED
25032005,crosscapital2,cassidy.ito,100211,45736.51416,869500,87658927,COMPLETED
25032006,kai.zimmerman,rothartadvisory,100939,45736.55185,1929000,16498618,COMPLETED
25032007,howellartadvisory,ashcroftcapital2,101028,45736.55823,413000,96187039,COMPLETED
25032008,avane_alt,GrantMercer,101123,45736.56238,243500,45562918,COMPLETED
25032009,malik.johnson,foundryxucollections,100290,45736.58722,2060000,12742361,COMPLETED
25032010,elmsteadhistoricalsociety,valecapital2,101240,45736.59122,422000,35242525,COMPLETED
25032011,celi_ster3,rosemontmuseumofmoderncraftd,100710,45736.60021,1155000,16660212,COMPLETED
25032012,adamscollections,santiago.alvarez,101057,45736.61806,729500,16498618,COMPLETED
25032013,liucollections,HelenaVale,101033,45736.66323,934500,16660212,REVERSED
25032014,bobby,ashlandmuseumofprintedarts,100200,45736.6874,766500,96187039,COMPLETED
25032015,harborlightmuseumofprintedar,andersonartadvisory,100270,45736.70014,746500,90907400,COMPLETED
25032016,tariqinvests,chloe.wilson,100758,45736.71146,662500,87292197,COMPLETED
25032017,isaac.shah,malwexler7,101191,45736.73953,452000,87658927,COMPLETED
25032018,malik.johnson,GrantMercer,100901,45736.84551,551000,87658927,COMPLETED
25032101,imani.reed,cassidy.ito,100637,45737.35925,499500,45562918,COMPLETED
25032102,meridianmillercollections,TheoKincaid,100339,45737.37238,984000,16498618,COMPLETED
25032103,celine.irwin,quinn.campbell,100091,45737.38762,390000,42365420,COMPLETED
25032104,cassidy.mason,andersonartadvisory,100235,45737.40279,205500,72880343,COMPLETED
25032105,tariqinvests,celrot_hold2,100842,45737.43083,552500,90907400,COMPLETED
25032106,sabrina.shah,valecapital2,100912,45737.44407,294500,77404927,COMPLETED
25032107,keystonepatelfineobjects,northbridgemuseumofmoderncra,100838,45737.44639,329000,87292197,COMPLETED
25032108,CelesteRoth,augvan_hold1,101142,45737.48648,517500,42365420,COMPLETED
25032109,ronanA,ashcroftcapital2,101167,45737.52693,3212000,23121126,COMPLETED
25032110,robertsheritagesales,crosscapital2,101156,45737.52892,3578000,96187039,COMPLETED
25032111,orchardhousecommunityartsfou,gianna.young,100185,45737.53115,1424000,72880343,COMPLETED
25032112,sabrina.shah,psethi_family6,101221,45737.53351,2034000,36058655,COMPLETED
25032113,foundrybennettfineobjects,ashcroftcollection,100286,45737.53551,562500,35242525,REJECTED
25032114,crossventuresart,theo_kinc2,100194,45737.60021,200500,11220767,COMPLETED
25032115,croth_alt,vcross_alt,101207,45737.6152,447000,11220767,COMPLETED
25032116,jade.campbell,ruby.reed,100627,45737.64041,1224000,35242525,COMPLETED
25032117,rothartadvisory,dhale_family5,101193,45737.65322,299500,75941901,COMPLETED
25032118,meridianmillercollections,crossventuresart,100900,45737.66486,965000,90907400,COMPLETED
25032119,ronashcroft7,augvan_hold1,100324,45737.70965,405500,16660212,COMPLETED
25032120,heritagerowmaterialculturein,vanecapital2,100990,45737.71292,323000,42365420,COMPLETED
25032121,davisauctionpartners,ashcroftcollection,100747,45737.75666,740500,16660212,COMPLETED
25032122,nia.sims,chloe.wilson,100892,45737.82076,71300,36058655,COMPLETED
25032123,abigail.martinez,khalil.johnson,100707,45737.82622,2143000,36058655,COMPLETED
25032201,tanglewoodfolkartarchive,rosemontmuseumofmoderncraftd,100469,45738.39848,7208000,23121126,COMPLETED
25032202,cassidy.ito,julia.roberts,100557,45738.43226,610500,87292197,COMPLETED
25032203,jocelyn.huang,davisauctionpartners,100730,45738.44042,1564000,75941901,COMPLETED
25032204,windermerepublicartconservan,reina.reed,100225,45738.44238,134000,11220767,COMPLETED
25032205,crosscapital2,abigail.bennett,100969,45738.46646,161000,75941901,COMPLETED
25032206,parkhurstpublicartconservanc,caesar,101174,45738.49105,246500,45562918,COMPLETED
25032207,DominicHale,vivcross7,101025,45738.60439,550500,,PENDING
25032208,HelenaVale,farah.vasquez,101213,45738.62888,380000,12742361,COMPLETED
25032301,emilia.yoon,clara.ross,100719,45739.44639,686000,87658927,COMPLETED
25032302,leo.lane,vivcro_hold4,100661,45739.54446,306500,23121126,REVERSED
25032401,nadi_whit5,daniel.campbell,100967,45740.58194,331500,,PENDING
25032402,liucollections,crosscapital2,100081,45740.68953,274500,72880343,COMPLETED
25032403,ruby.reed,celine.irwin,100614,45740.71248,3253000,23121126,COMPLETED
25032501,wexlercapital2,vcross_alt,100511,45741.45036,422000,90907400,COMPLETED
25032502,nathan58,windermerepublicartconservan,100802,45741.55645,1293000,77404927,REJECTED
25032503,southbankmaterialcultureinst,northbridgemuseumofmoderncra,100190,45741.60341,127500,,CANCELLED
25032601,windermerepublicartconservan,reina.chen,100404,45742.39832,495500,45562918,CANCELLED
25032602,crossventuresart,ashcroftcapital2,100472,45742.48355,1168000,12742361,REJECTED
25032603,meridianmillercollections,valecapital2,100735,45742.66757,976000,,PENDING
25032604,meridiancolemancollections,CeliaSterling,100898,45742.72421,762500,87658927,COMPLETED
25032701,gmercer_family1,atlastaylorauctions,100220,45743.39522,297000,12742361,REJECTED
25032702,wellingtonmaterialcultureins,liucollections,100585,45743.5984,854500,,PENDING
25032801,ruby.reed,nathan58,100826,45744.70885,553500,,PENDING
25032901,emilia.ortiz,vanecapital2,100849,45745.42958,464500,23121126,COMPLETED
25033101,northbridgemuseumofmoderncra,quinn.campbell,101208,45747.35794,139500,45562918,COMPLETED
25033102,mina.singh,celine.palmer,101131,45747.39177,573000,16498618,COMPLETED
25033103,atlaspatelauctions,windermeremuseumofmoderncraf,101118,45747.41763,188500,16498618,COMPLETED
25033104,crossventuresart,heritagerowceramicsmuseum,101108,45747.50956,202500,72880343,COMPLETED
25033105,vivienne.cross,bobby,101195,45747.53265,238000,42365420,COMPLETED
25033106,howellartadvisory,imani.thomas,101105,45747.5398,1390000,72880343,COMPLETED
25033107,vanefamilyoffice,reina.chen,101241,45747.58098,579000,75941901,COMPLETED
25033108,howardfineobjects,PriyaSethi,101107,45747.61303,404000,23121126,COMPLETED
25033109,blair.kaur,ronanA,101203,45747.64264,743500,16498618,COMPLETED
25033110,rosemontmuseumofmoderncraftd,meridianmillercollections,100469,45747.655,7138000,,PENDING
25033111,anthony.garcia,davisauctionpartners,101166,45747.67457,523000,45562918,COMPLETED
25033112,daniel.ito,vanefamilyoffice,101232,45747.69082,547500,42365420,COMPLETED
25033113,DominicHale,northbridgemuseumofmoderncra,101220,45747.71398,1007000,42365420,COMPLETED
25033114,PriyaSethi,ashlandmuseumofprintedarts,101107,45747.73053,446000,,PENDING
25033115,aaliyah.zimmerman,nwhitmore_family2,100047,45747.77,111500,,PENDING
25033116,oakhollowmuseumofappliedarts,chloe.shah,100596,45747.78021,1898000,,PENDING
25033117,nadia_whitmore,oakhollowmuseumofappliedarts,101111,45747.84913,132000,87292197,COMPLETED
25040201,vanefamilyoffice,aaron.olsen,101030,45749.35483,300500,,CANCELLED
25040202,howellartadvisory,jade.campbell,100988,45749.56859,235500,36058655,CANCELLED
25040301,granitehillmuseumoflocalindu,ftran_westhave,100068,45750.40392,690500,16498618,COMPLETED
25040302,elliscollections,sofia.hayes,100450,45750.46865,441000,16660212,COMPLETED
25040303,paola.santos,windermerepublicartconservan,100279,45750.49963,204500,12742361,COMPLETED
25040304,bobby,ashlandmuseumofprintedarts,100267,45750.50207,812000,96187039,COMPLETED
25040305,eva.howell,CeliaSterling,100485,45750.5031,1277000,45562918,COMPLETED
25040306,cassidy.mason,davisauctionpartners,101026,45750.50517,628000,23121126,COMPLETED
25040307,henry.ellis,nadi_whit5,100119,45750.50806,694000,87292197,COMPLETED
25040308,mina.singh,ftran_westhave,100937,45750.51388,616000,87658927,CANCELLED
25040309,DominicHale,bianca.bennett,100782,45750.52059,882500,87658927,COMPLETED
25040310,santiago.alvarez,howellartadvisory,101057,45750.56508,781500,36058655,COMPLETED
25040311,windermeremuseumofmoderncraf,ari.turner,101178,45750.57994,483000,35242525,COMPLETED
25040312,TheoKincaid,keystoneandersonauctions,100258,45750.58543,145000,96187039,REJECTED
25040313,aiden.patel,eastgateindustrialartsmuseum,101246,45750.6376,784000,16498618,COMPLETED
25040314,theo_kinc2,ruby.reed,101091,45750.64258,222500,36058655,COMPLETED
25040315,howellartadvisory,celine.kapoor,100170,45750.65872,367000,23121126,COMPLETED
25040316,santiago.jordan,celine.irwin,100608,45750.67429,594000,75941901,COMPLETED
25040317,windermeredesignheritage_org,andersonartadvisory,100530,45750.69778,898500,35242525,COMPLETED
25040318,windermeremuseumofmoderncraf,PriyaSethi,100148,45750.70193,363500,36058655,COMPLETED
25040319,aaron.olsen,foundrybennettfineobjects,100401,45750.70388,1007000,36058655,COMPLETED
25040401,vanefamilyoffice,DominicHale,100829,45751.39873,1328000,,CANCELLED
25040402,rothcapital2,valeheritagefund,100108,45751.49176,560500,75941901,COMPLETED
25040403,crosscapital2,blair.kaur,101074,45751.4956,619500,36058655,COMPLETED
25040404,farah.vasquez,vanefamilyoffice,100074,45751.56774,438500,42365420,COMPLETED
25040405,gran_merc4,aaron.olsen,100832,45751.62764,391500,77404927,COMPLETED
25040406,gran_merc4,farah.vasquez,100690,45751.63127,1239000,23121126,COMPLETED
25040407,helvale7,vanefamilyoffice,100916,45751.70655,622500,87658927,COMPLETED
25040501,andersonartadvisory,crossventuresart,100974,45752.52941,700500,36058655,COMPLETED
25040502,elmsteadculturalpreservation,julia.roberts,100380,45752.62159,420500,87292197,COMPLETED
25040503,ashcroftcapital2,helval_hold6,100815,45752.65414,368500,77404927,COMPLETED
25040504,harper.flores,bishopheritagesales,100691,45752.69914,304000,96187039,COMPLETED
25040505,northbridgemuseumofmoderncra,jade.campbell,100876,45752.71706,685500,45562918,COMPLETED
25040506,abigail.morgan,cassidy.mason,101000,45752.79779,554500,96187039,COMPLETED
25040601,howellartadvisory,wexlercollection,101007,45753.39527,1154000,23121126,COMPLETED
25040602,meridiannorrisfineobjects,TheoKincaid,101075,45753.53149,1562000,36058655,COMPLETED
25040603,foxgloveartistslegacytrust,ravenwoodcraftpreservationso,100084,45753.55527,492500,77404927,COMPLETED
25040604,nathan58,aaron.olsen,100482,45753.55712,291500,12742361,CANCELLED
25040605,atlastaylorauctions,psethi_family6,100966,45753.58779,1264000,75941901,COMPLETED
25040606,redcedarfolkartfoundation,arcadialamauctions,101097,45753.59606,3355000,75941901,COMPLETED
25040607,chloe.shah,elmsteadculturalpreservation,100448,45753.59705,2022000,75941901,COMPLETED
25040608,lucia76,crossventuresart,101124,45753.6473,601000,75941901,COMPLETED
25040609,HelenaVale,aaliyah.baker,101222,45753.66017,275500,23121126,COMPLETED
25040610,jade.campbell,tariqinvests,100541,45753.6647,770000,42365420,COMPLETED
25040611,castillocollections,crownyoungfineobjects,100626,45753.79492,2642000,16660212,COMPLETED
25040701,lucia.knight,chloe.shah,100724,45754.34145,1384000,11220767,COMPLETED
25040702,abigail.morgan,cassidy.mason,100618,45754.43388,532000,87658927,COMPLETED
25040703,wexlercollection,windermeremuseumofmoderncraf,100840,45754.43633,1729000,45562918,REJECTED
25040704,oakhollowmuseumofappliedarts,davisauctionpartners,101022,45754.44056,199500,87658927,COMPLETED
25040705,yorkfieldfurnituredesignarch,brookfieldhistorichousefound,101132,45754.47578,183000,11220767,COMPLETED
25040706,martinheritagesales,jade.campbell,101119,45754.48306,1481000,87658927,COMPLETED
25040707,santiago.jordan,CelesteRoth,100291,45754.50619,488500,45562918,COMPLETED
25040708,franklincollections,ramirezauctionpartners,100097,45754.52499,203500,23121126,COMPLETED
25040709,ashcroftcollection,vanefamilyoffice,100346,45754.52582,1168000,75941901,COMPLETED
25040710,ronanA,nadia_whitmore,101148,45754.54003,78500,36058655,COMPLETED
25040711,celine.irwin,blair.kaur,100991,45754.54813,628000,45562918,COMPLETED
25040712,nadi_whit5,vanecapital2,100967,45754.60206,334500,87658927,COMPLETED
25040713,ashcroftcollection,harborlightpublicartconserva,100120,45754.65066,1135000,,CANCELLED
25040714,rohan.vasquez,greatlakesindustrialartsmuse,101042,45754.69319,876000,96187039,COMPLETED
25040715,mateo.williams,howellartadvisory,101076,45754.72905,403000,16498618,COMPLETED
25040716,wexlercollection,foundryxucollections,100066,45754.80324,65000,87658927,COMPLETED
25040717,nadia_whitmore,ftran_westhave,100960,45754.84428,172500,16498618,COMPLETED
25040718,nathan58,abigail.bennett,100802,45754.86051,1214000,96187039,COMPLETED
25040801,fairmontmaritimeheritagemuse,avane_alt,100115,45755.34411,561500,23121126,COMPLETED
25040802,brookfieldarchitecturalherit,ashcroftcollection,100128,45755.3794,602500,23121126,COMPLETED
25040803,crownyoungfineobjects,zane.thomas,101005,45755.47163,71900,87292197,COMPLETED
25040804,foundrybennettfineobjects,harper.flores,100940,45755.5184,1366000,77404927,COMPLETED
25040805,julia.roberts,ashcroftcollection,100380,45755.52735,416000,16498618,REJECTED
25040806,windermerepublicartconservan,naomi.reyes,100466,45755.53477,1407000,87658927,FAILED
25040807,ruby.reed,caesar,100439,45755.55604,912000,45562918,COMPLETED
25040808,emilia.yoon,lucia.knight,100721,45755.593,1566000,16660212,COMPLETED
25040809,elmsteadculturalpreservation,meridianmillercollections,101157,45755.59646,164000,23121126,COMPLETED
25040810,ethan.knight,nwhitmore_family2,101038,45755.59874,498000,35242525,COMPLETED
25040811,cassidy.ito,harper.flores,100211,45755.62987,913000,96187039,COMPLETED
25040812,nwhitmore_family2,ashcroftcollection,100868,45755.67584,385500,35242525,COMPLETED
25040813,meridianmillercollections,sabrina.shah,100241,45755.69693,674500,16498618,COMPLETED
25040814,liucollections,eastgateindustrialartsmuseum,101033,45755.7001,755500,90907400,COMPLETED
25040815,andersonartadvisory,walkercollections,101237,45755.70661,484000,16660212,COMPLETED
25040816,vivcross7,kai.kaur,100207,45755.7202,1259000,75941901,COMPLETED
25040817,vivienne.cross,redcedarfolkartfoundation,100977,45755.73793,1274000,12742361,COMPLETED
25040818,javier.hayes,augvane7,100041,45755.75206,245000,96187039,COMPLETED
25040819,stonefieldmaterialcultureins,ronashcroft7,100767,45755.75309,4477000,96187039,COMPLETED
25040820,vanefamilyoffice,meridianmillercollections,100904,45755.75594,497000,16660212,REJECTED
25040821,emilia.ortiz,ari.turner,100796,45755.77333,749500,11220767,COMPLETED
25040822,vanefamilyoffice,imani.thomas,100133,45755.77492,362500,23121126,COMPLETED
25040901,ravenwoodcraftpreservationso,yasmin.roberts,100544,45756.38795,307500,72880343,COMPLETED
25040902,EleanorRook,reina.chen,100877,45756.40025,349500,96187039,COMPLETED
25040903,imani.thomas,quinn.cho,100799,45756.58064,448000,36058655,COMPLETED
25040904,nadia_whitmore,nathan58,100356,45756.59897,368500,12742361,COMPLETED
25040905,foundrybennettfineobjects,elliscollections,100105,45756.62405,507000,11220767,COMPLETED
25040906,foundrybennettfineobjects,bianca.bennett,100981,45756.642,245500,16660212,COMPLETED
25040907,elmsteadculturalmemoryprojec,bobby,100026,45756.70788,309000,96187039,COMPLETED
25040908,liam.martin,wexlercollection,100515,45756.74297,607000,12742361,COMPLETED
25040909,vivienne.cross,windermeredesignheritage_org,100930,45756.83527,784500,36058655,COMPLETED
25041001,keystonepatelfineobjects,vanefamilyoffice,100993,45757.34211,640000,35242525,COMPLETED
25041002,rothartadvisory,lorenzo.xu,100449,45757.40998,398500,12742361,COMPLETED
25041003,pineharborrailwayhistorycent,ari.turner,100837,45757.41927,260000,42365420,COMPLETED
25041004,reina.rivera,wexlercollection,100732,45757.44731,1571000,42365420,COMPLETED
25041005,ruby.reed,gran_merc4,100652,45757.47913,182500,45562918,COMPLETED
25041006,dhale_family5,psethi_family6,100919,45757.49325,1042000,72880343,COMPLETED
25041007,ruby.reed,psethi_family6,100308,45757.49692,1406000,36058655,COMPLETED
25041008,leila.price,psethi_family6,101158,45757.50682,1849000,36058655,COMPLETED
25041009,georgia_elli,aaron.olsen,100725,45757.60432,2963000,96187039,REJECTED
25041010,blair.kaur,windermerepublicartconservan,100361,45757.61601,513500,75941901,COMPLETED
25041011,vanecapital2,meridianmillercollections,100727,45757.64943,4866000,75941901,COMPLETED
25041012,granitehillbotanicalheritage,isaac.shah,100964,45757.66024,170000,72880343,COMPLETED
25041013,tanglewoodfolkartarchive,wexlercapital2,101071,45757.69715,392000,16660212,COMPLETED
25041014,andersonartadvisory,northbridgemuseumofmoderncra,101179,45757.71384,934000,87658927,COMPLETED
25041015,wexlercollection,PriyaSethi,101023,45757.71396,1185000,36058655,COMPLETED
25041016,OscarBexley,oakhollowmuseumofappliedarts,100911,45757.72851,4609000,16498618,COMPLETED
25041017,castillocollections,imani.thomas,100805,45757.78051,519500,35242525,COMPLETED
25041018,kai.romero,howellartadvisory,100213,45757.7848,85400,72880343,COMPLETED
