t_id;vendor;buyer;prod_id;date_time;price;validated_by;status;phase;event;month;product_tx_no;completed_transfer_no;is_resale;is_relevant
24110810;parkhurstceramicsmuseum;valeheritagefund;100274;2024-11-08 17:30:44;238500.0;35242525;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24110811;yasmin.roberts;choiartadvisory;100107;2024-11-08 17:52:05;694000.0;16660212;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24110812;cassidy.ito;castillocollections;100645;2024-11-08 20:43:28;171000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24110901;AuggieVane;crossventuresart;100720;2024-11-09 10:03:39;1005000.0;77404927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24110902;ashcroftcapital2;bobby;100521;2024-11-09 10:13:19;1299000.0;16660212;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24110903;harborlightmuseumofprintedar;celi_ster3;100710;2024-11-09 11:33:09;1099000.0;87292197;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24110904;reese.wilson;southbanktextilearchive;100681;2024-11-09 13:46:58;774500.0;35242525;REVERSED;4;25;2024-11;1;;FALSE;FALSE
24110905;TheoKincaid;liucollections;100777;2024-11-09 17:13:11;422000.0;45562918;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24110906;reina.sullivan;vivcross7;100519;2024-11-09 17:49:18;4018000.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111001;reina.sullivan;foundrybennettfineobjects;100105;2024-11-10 08:41:17;475000.0;75941901;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111002;heritagerowceramicsmuseum;howardfineobjects;100121;2024-11-10 09:36:49;376000.0;16660212;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111003;cassidy.ito;liucollections;100321;2024-11-10 10:16:44;142500.0;;CANCELLED;4;25;2024-11;2;;FALSE;FALSE
24111004;sabrina.edwards;ashlandmuseumofprintedarts;100424;2024-11-10 10:19:22;621000.0;;PENDING;4;25;2024-11;1;;FALSE;FALSE
24111005;ruby.reed;rothcapital2;100229;2024-11-10 14:31:33;72600.0;77404927;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24111006;chloe.shah;valecapital2;100391;2024-11-10 14:49:44;497000.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111007;GrantMercer;howardfineobjects;100865;2024-11-10 15:05:40;706500.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111101;anthony.garcia;fairmontdesignheritagecenter;100698;2024-11-11 10:00:10;1180000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111102;fairmontdesignheritagecenter;heritagerowmaterialculturein;100212;2024-11-11 11:02:58;1456000.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111103;ravenwoodcraftpreservationso;andersonartadvisory;100498;2024-11-11 12:05:58;1816000.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111104;windermeredesignheritage_org;southbankmaritimeheritagemus;100270;2024-11-11 16:10:46;662500.0;;CANCELLED;4;25;2024-11;1;;FALSE;FALSE
24111105;liucollections;crosscapital2;100790;2024-11-11 16:38:23;603500.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111106;granitehillmuseumoflocalindu;malik.johnson;100077;2024-11-11 16:47:53;380000.0;87292197;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111107;cole.thomas_director;akira.bennett;100477;2024-11-11 17:02:46;574500.0;;PENDING;4;25;2024-11;1;;FALSE;FALSE
24111108;foundryzimmermanfineobjects;davisauctionpartners;100757;2024-11-11 17:09:19;371000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111109;zane.flores_director;malik.johnson;100335;2024-11-11 18:10:57;554500.0;87658927;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24111110;oakhollowmuseumofappliedarts;cassidy.ito;100285;2024-11-11 19:07:53;219500.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111111;windermeremuseumofmoderncraf;ronanA;100580;2024-11-11 19:15:57;750500.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111112;abigail.martinez;imani.reed;100491;2024-11-11 20:02:59;280500.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111201;valecapital2;harborlightpublicartconserva;100018;2024-11-12 09:25:06;188000.0;75941901;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111202;crosscapital2;ashcroftcollection;100062;2024-11-12 10:58:25;79700.0;90907400;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111203;obexley_family3;crossventuresart;100472;2024-11-12 14:09:16;1183000.0;87658927;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111204;northbridgemuseumofmoderncra;vanefamilyoffice;100246;2024-11-12 14:18:00;2897000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;TRUE
24111205;camila.park;ashlandmuseumofprintedarts;100025;2024-11-12 17:16:17;282500.0;72880343;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111301;timberlinerestorationfoundat;wexlercollection;100096;2024-11-13 08:31:00;374500.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111302;redcedarfolkartfoundation;PriyaSethi;100625;2024-11-13 09:15:52;728500.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111303;yasmin.roberts;windermeredesignheritage_org;100078;2024-11-13 10:04:49;321000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111304;akira.bennett;oakhollowmuseumofappliedarts;100370;2024-11-13 14:12:54;158000.0;16660212;REJECTED;4;25;2024-11;2;;FALSE;FALSE
24111305;highlandartistslegacytrust;quinn.campbell;100637;2024-11-13 14:37:24;478000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111306;wexlercapital2;osca_bexl6;100554;2024-11-13 15:28:25;623000.0;96187039;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111307;maplecrossinghistorichousefo;mwexler_alt;100418;2024-11-13 16:46:50;638500.0;72880343;FAILED;4;25;2024-11;1;;FALSE;FALSE
24111308;windermeredesignheritage_org;windermerepublicartconservan;100315;2024-11-13 17:27:42;735000.0;77404927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111309;kai.romero;greatlakesindustrialartsmuse;100088;2024-11-13 17:49:36;173500.0;;PENDING;4;25;2024-11;1;;FALSE;FALSE
24111401;isaac.shah;DominicHale;100628;2024-11-14 09:47:46;706000.0;87658927;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111402;felix.romero;oakhollowmuseumofappliedarts;100102;2024-11-14 11:01:01;164000.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111403;priya.lane;santiago.jordan;100023;2024-11-14 11:33:35;221000.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111404;celine.irwin;elmsteadculturalmemoryprojec;100349;2024-11-14 11:41:12;128500.0;72880343;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111405;cassidy.ito;elmsteadculturalmemoryprojec;100577;2024-11-14 13:25:27;332500.0;16660212;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24111406;heritagerowceramicsmuseum;vanecapital2;100344;2024-11-14 15:30:17;1220000.0;36058655;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111407;fairmontmaritimeheritagemuse;southbankmaritimeheritagemus;100417;2024-11-14 19:03:32;2848000.0;90907400;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24111501;abigail.martinez;andersonartadvisory;100177;2024-11-15 09:42:46;672000.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111502;rothcapital2;stoneartadvisory;100229;2024-11-15 11:50:06;73800.0;;CANCELLED;4;25;2024-11;4;;TRUE;FALSE
24111503;southbanktextilearchive;greatlakesindustrialartsmuse;100382;2024-11-15 12:45:25;957000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111504;theo.foster;OscarBexley;100402;2024-11-15 12:58:13;455000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111505;imani.reed;vivcross7;100643;2024-11-15 14:53:10;427500.0;75941901;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111506;harborlightmuseumofprintedar;meridianmillercollections;100043;2024-11-15 15:17:08;479000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111507;ari.morgan;dhale_family5;100098;2024-11-15 16:20:56;1278000.0;16660212;REVERSED;4;25;2024-11;1;;FALSE;FALSE
24111508;hearthstonefolkartarchive;harper.flores;100312;2024-11-15 16:37:11;558500.0;72880343;COMPLETED;4;25;2024-11;2;1;FALSE;FALSE
24111509;harper.flores;vanecapital2;100552;2024-11-15 16:41:43;92000.0;35242525;COMPLETED;4;25;2024-11;2;1;FALSE;FALSE
24111510;ronanA;ashcroftcollection;100678;2024-11-15 17:15:21;274000.0;16498618;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24111601;chloe.shah;beatrice.kim;100122;2024-11-16 16:13:13;405500.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111701;elmsteadculturalpreservation;vanefamilyoffice;100054;2024-11-17 08:27:25;161500.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111702;felix.romero;meridianmillercollections;100560;2024-11-17 09:54:54;308500.0;90907400;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111703;celine.irwin;HelenaVale;100342;2024-11-17 19:48:04;264500.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111801;heritagerowmaterialculturein;ronash_hold5;100305;2024-11-18 11:07:24;104500.0;36058655;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24111802;northbridgemuseumofmoderncra;juniperridgepublicartconserv;100466;2024-11-18 11:55:26;1335000.0;87292197;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111803;HelenaVale;castillocollections;100714;2024-11-18 14:33:10;1358000.0;75941901;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111804;theo.foster;erook_family4;100825;2024-11-18 14:52:49;597500.0;75941901;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111805;lucia.knight;rosemontdesignheritagecenter;100380;2024-11-18 16:03:58;403000.0;72880343;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111806;eva.howell;walkercollections;100383;2024-11-18 17:04:56;297000.0;87292197;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111807;oakhollowmuseumofappliedarts;akira.bennett;100621;2024-11-18 17:28:04;830000.0;87292197;COMPLETED;4;25;2024-11;2;1;FALSE;FALSE
24111808;ashcroftcapital2;meridianmillercollections;100507;2024-11-18 17:33:52;883000.0;;FAILED;4;25;2024-11;2;;TRUE;FALSE
24111809;parkhurstceramicsmuseum;vivcro_hold4;100745;2024-11-18 18:22:29;448500.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111901;lana.vasquez;farahholdings1;100766;2024-11-19 09:41:39;1055000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111902;henry.franklin;vanecapital2;100805;2024-11-19 11:03:36;580500.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111903;granitehillbotanicalheritage;davisauctionpartners;100074;2024-11-19 11:08:30;402000.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111904;georgia_elli;cassidy.ito;100408;2024-11-19 12:51:38;154500.0;36058655;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24111905;malik.johnson;vivcross7;100333;2024-11-19 12:53:50;91900.0;90907400;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24111906;ftran_westhave;southbanktextilearchive;100280;2024-11-19 13:09:40;474000.0;72880343;CANCELLED;4;25;2024-11;1;;FALSE;FALSE
24111907;crosscapital2;OscarBexley;100596;2024-11-19 14:29:47;1831000.0;72880343;COMPLETED;4;25;2024-11;3;2;TRUE;FALSE
24111908;caesar;celrot_hold2;100359;2024-11-19 16:32:18;938000.0;96187039;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111909;eastgateindustrialartsmuseum;meridianmillercollections;100635;2024-11-19 17:48:50;560000.0;77404927;CANCELLED;4;25;2024-11;1;;FALSE;FALSE
24111910;DominicHale;ronash_hold5;100484;2024-11-19 17:49:30;636500.0;35242525;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24111911;yorkfieldfurnituredesignarch;blair.kaur;100145;2024-11-19 19:43:58;329000.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112001;CelesteRoth;abigail.martinez;100273;2024-11-20 09:39:33;552000.0;72880343;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112002;howardfineobjects;elliscollections;100865;2024-11-20 10:08:20;673000.0;35242525;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112003;TheoKincaid;liucollections;100737;2024-11-20 10:37:56;5400000.0;96187039;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24112004;harper.hernandez;farahholdings1;100231;2024-11-20 10:47:43;579500.0;;PENDING;4;25;2024-11;1;;FALSE;FALSE
24112005;choiartadvisory;vivcro_hold4;100107;2024-11-20 11:12:23;695000.0;87292197;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112006;EleanorRook;eastgateindustrialartsmuseum;100739;2024-11-20 14:08:18;6826000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112007;PriyaSethi;beatrice.kim;100716;2024-11-20 15:27:19;992000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112008;vivcross7;walkercollections;100519;2024-11-20 16:48:52;4109000.0;75941901;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112009;lana.vasquez;crossventuresart;100313;2024-11-20 17:12:34;571500.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112010;mwexler_alt;valeheritagefund;100341;2024-11-20 17:32:32;643500.0;16660212;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112011;southbanktextilearchive;georgia_elli;100416;2024-11-20 19:23:23;290500.0;72880343;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112101;aiden.patel;davisauctionpartners;100014;2024-11-21 08:56:02;145500.0;87292197;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112102;eastgateindustrialartsmuseum;yasmin.roberts;100348;2024-11-21 09:38:27;449500.0;45562918;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112103;parkhurstceramicsmuseum;brookfieldhistorichousefound;100099;2024-11-21 09:53:00;338500.0;45562918;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112104;foxgloveartistslegacytrust;rothartadvisory;100247;2024-11-21 11:42:00;5490000.0;87658927;COMPLETED;4;25;2024-11;1;1;FALSE;TRUE
24112105;rosemontmuseumofmoderncraftd;vivcro_hold4;100268;2024-11-21 12:21:55;910000.0;87292197;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112106;keira.nguyen;highlandartistslegacytrust;100675;2024-11-21 12:36:33;222000.0;;FAILED;4;25;2024-11;1;;FALSE;FALSE
24112107;redcedarfolkartfoundation;gmercer_family1;100467;2024-11-21 12:46:01;507000.0;;PENDING;4;25;2024-11;1;;FALSE;FALSE
24112108;tanglewoodculturalmemory_org;DominicHale;100480;2024-11-21 13:13:46;1655000.0;75941901;FAILED;4;25;2024-11;1;;FALSE;FALSE
24112109;yasmin.roberts;reyesfineobjects;100432;2024-11-21 15:42:16;422500.0;;CANCELLED;4;25;2024-11;1;;FALSE;FALSE
24112110;wexlercapital2;northbridgemuseumofmoderncra;100021;2024-11-21 16:26:59;196500.0;36058655;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112111;hearthstonefolkartarchive;greatlakesindustrialartsmuse;100428;2024-11-21 16:47:41;1887000.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112112;vanecapital2;ari.turner;100552;2024-11-21 17:29:40;86900.0;75941901;REJECTED;4;25;2024-11;3;;TRUE;FALSE
24112113;theo.foster;psethi_family6;100224;2024-11-21 19:31:46;264000.0;35242525;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112114;santiago.jordan;theo_kinc2;100747;2024-11-21 19:37:54;869000.0;96187039;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112115;AuggieVane;crosscapital2;100717;2024-11-21 19:40:31;337000.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112201;mina.singh;cassidy.ito;100669;2024-11-22 10:22:52;548500.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112202;southbanktextilearchive;aaron.olsen;100155;2024-11-22 10:25:58;1248000.0;35242525;COMPLETED;4;25;2024-11;2;1;FALSE;FALSE
24112203;vivienne.cross;valecapital2;100803;2024-11-22 11:41:41;682500.0;23121126;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112204;windermeredesignheritagecent;rothartadvisory;100384;2024-11-22 13:04:24;973000.0;87292197;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24112205;liucollections;windermerepublicartconservan;100777;2024-11-22 13:08:18;398500.0;16660212;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112206;rothartadvisory;rothcapital2;100750;2024-11-22 13:12:12;143000.0;72880343;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112207;wexlercollection;oakhollowdesignheritagecente;100617;2024-11-22 13:14:32;689500.0;72880343;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24112208;zane.thomas;vanefamilyoffice;100829;2024-11-22 13:48:46;1378000.0;16660212;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112209;abigail.martinez;aiden.patel;100374;2024-11-22 14:40:26;582000.0;23121126;COMPLETED;4;25;2024-11;3;3;TRUE;FALSE
24112210;howardfineobjects;GrantMercer;100910;2024-11-22 14:51:39;384000.0;45562918;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112211;avane_alt;harper.flores;100724;2024-11-22 15:10:22;1432000.0;72880343;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24112212;cassidy.ito;malik.johnson;100321;2024-11-22 17:54:09;120000.0;87658927;COMPLETED;4;25;2024-11;3;1;FALSE;FALSE
24112301;GrantMercer;gran_merc4;100232;2024-11-23 17:14:32;420500.0;77404927;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112401;priya.lane;aaron.olsen;100176;2024-11-24 14:58:23;228500.0;90907400;COMPLETED;4;25;2024-11;3;2;TRUE;FALSE
24112501;whiteclifffolkartarchive;castillocollections;100306;2024-11-25 11:19:47;520500.0;77404927;COMPLETED;4;25;2024-11;3;2;TRUE;FALSE
24112502;blair.kaur;gmercer_family1;100145;2024-11-25 13:42:23;368000.0;;CANCELLED;4;25;2024-11;2;;TRUE;FALSE
24112601;southbankmaterialcultureinst;rothcapital2;100640;2024-11-26 09:44:58;3476000.0;75941901;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24112602;ashlandmuseumofprintedarts;avane_alt;100430;2024-11-26 11:37:29;643000.0;96187039;COMPLETED;4;25;2024-11;2;2;TRUE;FALSE
24112603;ashlandmuseumofprintedarts;northbridgemuseumofmoderncra;100330;2024-11-26 12:24:31;405000.0;;CANCELLED;4;25;2024-11;1;;FALSE;FALSE
24112701;greatlakesindustrialartsmuse;crossventuresart;100249;2024-11-27 10:24:00;4033000.0;16498618;COMPLETED;4;25;2024-11;1;1;FALSE;TRUE
24112702;tanglewoodfolkartarchive;vivcro_hold4;100119;2024-11-27 13:45:50;779000.0;87292197;REJECTED;4;25;2024-11;1;;FALSE;FALSE
24112901;cassidy.ito;vanefamilyoffice;100669;2024-11-29 15:50:24;607500.0;16498618;CANCELLED;4;25;2024-11;2;;TRUE;FALSE
24113001;bishopheritagesales;ari.turner;100936;2024-11-30 13:29:23;533000.0;77404927;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24113002;redcedarfolkartfoundation;GrantMercer;100782;2024-11-30 14:08:23;815500.0;45562918;COMPLETED;4;25;2024-11;1;1;FALSE;FALSE
24120201;rothcapital2;meridianmillercollections;100229;2024-12-02 11:02:47;71700.0;35242525;REVERSED;4;25;2024-12;5;;TRUE;FALSE
24120301;vanefamilyoffice;pineharborrailwayhistorycent;100054;2024-12-03 10:52:50;160500.0;77404927;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120302;foundrybennettfineobjects;malik.johnson;100286;2024-12-03 11:38:16;575500.0;;FAILED;4;25;2024-12;4;;TRUE;FALSE
24120303;northbridgemuseumofmoderncra;castillocollections;100303;2024-12-03 12:10:53;98500.0;96187039;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120304;kai.romero;aaron.olsen;100088;2024-12-03 13:44:27;173500.0;90907400;COMPLETED;4;25;2024-12;2;1;FALSE;FALSE
24120305;fairmontmaritimeheritagemuse;zane.thomas;100604;2024-12-03 13:56:17;712000.0;45562918;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120306;kai.zimmerman;georgia_elli;100725;2024-12-03 14:37:36;2688000.0;45562918;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120307;vanecapital2;EleanorRook;100365;2024-12-03 16:03:19;1360000.0;87658927;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120308;redcedarfolkartfoundation;malik.johnson;100360;2024-12-03 20:03:59;176500.0;87658927;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120401;abigail.martinez;vanefamilyoffice;100273;2024-12-04 09:33:33;607500.0;;FAILED;4;25;2024-12;3;;TRUE;FALSE
24120402;howardfineobjects;crosscapital2;100921;2024-12-04 10:10:11;1195000.0;35242525;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120403;harper.ellis;quinn.campbell;100019;2024-12-04 10:18:02;149000.0;45562918;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120404;imani.reed;lucia.knight;100935;2024-12-04 13:30:58;1396000.0;36058655;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120405;northbridgemuseumofmoderncra;isaac.shah;100011;2024-12-04 14:47:43;84500.0;16498618;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120406;jade.campbell;ronashcroft7;100366;2024-12-04 14:53:08;297000.0;87658927;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120407;isaac.rivera;emilia.cho;100403;2024-12-04 15:52:41;921000.0;87292197;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120408;isaac.shah;elliscollections;100648;2024-12-04 16:06:04;379500.0;35242525;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120409;akira.bennett;crossventuresart;100370;2024-12-04 16:44:51;177000.0;16660212;COMPLETED;4;25;2024-12;3;1;FALSE;FALSE
24120410;priya.nelson;fairmontmaritimeheritagemuse;100266;2024-12-04 17:05:09;147500.0;23121126;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120411;akira.bennett;ashlandmuseumofprintedarts;100621;2024-12-04 19:26:51;868000.0;16660212;COMPLETED;4;25;2024-12;3;2;TRUE;FALSE
24120412;ashcroftcapital2;nadia_whitmore;100507;2024-12-04 20:14:35;811000.0;72880343;COMPLETED;4;25;2024-12;3;2;TRUE;FALSE
24120501;windermerepublicartconservan;southbankmaritimeheritagemus;100605;2024-12-05 08:53:18;191500.0;45562918;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120502;castillocollections;northbridgemuseumofmoderncra;100306;2024-12-05 10:07:40;574500.0;45562918;COMPLETED;4;25;2024-12;4;3;TRUE;FALSE
24120503;brookfieldhistorichousefound;howellartadvisory;100501;2024-12-05 10:20:35;815500.0;75941901;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120504;malik.johnson;selene78;100292;2024-12-05 10:38:50;321000.0;16498618;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120505;priya.nelson;juniperridgeartistslegacytru;100476;2024-12-05 11:37:36;429000.0;75941901;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120506;elmsteadculturalpreservation;osca_bexl6;100356;2024-12-05 12:19:06;337000.0;36058655;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120507;imani.reed;vivienne.cross;100930;2024-12-05 12:24:03;737000.0;87292197;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120508;brookfieldhistorichousefound;quinn.cho;100704;2024-12-05 12:41:29;640000.0;72880343;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120509;juniperridgeartistslegacytru;cassidy.ito;100476;2024-12-05 13:31:42;452500.0;45562918;CANCELLED;4;25;2024-12;2;;TRUE;FALSE
24120510;celine.irwin;meridianmillercollections;100339;2024-12-05 16:07:43;928500.0;45562918;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120511;isaac.rivera;brookfieldarchitecturalherit;100462;2024-12-05 16:55:04;447500.0;;PENDING;4;25;2024-12;1;;FALSE;FALSE
24120512;vivcross7;julia.roberts;100643;2024-12-05 17:25:45;443500.0;87292197;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120601;andersonartadvisory;jade.campbell;100177;2024-12-06 09:34:29;681500.0;87658927;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120602;zane.thomas;sabrina.shah;100827;2024-12-06 10:55:36;88200.0;75941901;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
24120603;osca_bexl6;ari.turner;100554;2024-12-06 11:11:08;604000.0;16660212;COMPLETED;4;25;2024-12;3;3;TRUE;FALSE
24120604;davisauctionpartners;rothcapital2;100014;2024-12-06 12:51:29;147500.0;87292197;COMPLETED;4;25;2024-12;2;2;TRUE;FALSE
24120605;granitehillbotanicalheritage;chloe.shah;100634;2024-12-06 15:38:12;529500.0;16498618;COMPLETED;4;25;2024-12;1;1;FALSE;FALSE
