p_id;name;category;owned_by;est_value;status;phase;event;listed_at;is_relevant
100841;Bay City Foundry Ceremonial Presentation Object, 1899;HISTORIC_OBJECT;isaac.shah;162000;SOLD;4;25;2024-12-26;FALSE
100842;Chicago Championship Match-Worn Jersey, 2017;SPORTS_MEMORABILIA;celrot_hold2;578000;SOLD;4;25;2024-11-21;FALSE
100843;Sofia Ellis Art Glass Panel, 1924;GLASS;tanglewoodmuseumofmoderncraf;764000;SOLD;4;25;2024-12-23;FALSE
100844;Original Animation Cell Set;FILM_AND_MEDIA;mina.singh;463000;SOLD;4;25;2024-11-03;FALSE
100845;Festival Mask with 1894 Collection Notes;ETHNOGRAPHIC_OBJECT;wexlercollection;214000;SOLD;4;25;2024-11-23;FALSE
100846;Rosa Rivera, Denver at Night, 1936;PHOTOGRAPH;parkhurstcommunityartsfounda;460000;AVAILABLE;4;25;2024-11-10;FALSE
100847;San Jose Championship Match-Worn Jersey, 1992;SPORTS_MEMORABILIA;robertsheritagesales;551000;SOLD;4;25;2024-11-29;FALSE
100848;Art Nouveau Pendant — Group 2;JEWELRY;helvale7;642000;SOLD;4;25;2024-11-30;FALSE
100849;Elena Havel Concert Violin, 1772;MUSICAL_INSTRUMENT;vanecapital2;430000;SOLD;4;25;2024-12-12;FALSE
100850;Cloud over the Foundry Sculpture;SCULPTURE;howellartadvisory;558000;SOLD;4;25;2024-11-12;FALSE
100851;Tour Stage Jacket — Group 2;FASHION;martinheritagesales;566000;SOLD;4;25;2024-11-21;FALSE
100852;Historic Herbarium Collection — Group 2;NATURAL_HISTORY;julia.roberts;462000;AVAILABLE;4;25;2024-11-08;FALSE
100853;Mara Kapoor Library Chair, 1922;FURNITURE;naomi.campbell;335000;AVAILABLE;4;25;2024-11-28;FALSE
100854;Walnut Reading Chair — Group 6;FURNITURE;wellingtonmaterialcultureins;1128000;SOLD;4;25;2024-11-27;FALSE
100855;Priya Desai, Blue Room with Fig Tree, bronze, 1826;SCULPTURE;vivian.reyes_finance;1496000;SOLD;4;25;2024-11-06;FALSE
100856;Studio with Copper Vessel Print;PRINT;quarrylanemuseumofphotograph;562000;AVAILABLE;4;25;2024-12-14;FALSE
100857;After the Storm Sculpture;SCULPTURE;sofia.rivera;1151000;SOLD;4;25;2024-11-12;FALSE
100858;Santiago Roth, Evening at the Quarry, 1826;PAINTING;aiden.patel;2343000;SOLD;4;25;2024-12-28;FALSE
100859;Salt Marsh at Dusk Sculpture;SCULPTURE;parkhurstceramicsmuseum;898000;SOLD;4;25;2024-12-30;FALSE
100860;Mara Morrow Studio Ceramic Vessel Set, 1837;CERAMIC;alejandro.walker;197000;UNDER_OFFER;4;25;2024-12-14;FALSE
100861;Historic Prayer Book — Group 2;RELIGIOUS_OBJECT;georgia.park;1354000;SOLD;4;25;2024-11-15;FALSE
100862;Gold and Enamel Memorial Brooch, c. 1773;JEWELRY;stoneheritagesales;969000;SALE_PENDING;4;25;2024-11-19;FALSE
100863;Orion Press Ceremonial Presentation Object, 1834;HISTORIC_OBJECT;caleb.brooks;367000;UNDER_OFFER;4;25;2024-12-05;FALSE
100864;Folk Costume Ensemble — Group 2;ETHNOGRAPHIC_OBJECT;valeheritagefund;1241000;SOLD;4;25;2024-12-28;FALSE
100865;Telecommunications Switching Unit — Group 3;TECHNOLOGY;EleanorRook;766000;SOLD;4;25;2024-11-09;FALSE
100866;Mateo Navarro Exhibition Lamp Prototype, 1936;DESIGN_OBJECT;parkhurstcommunityartsfounda;478000;WITHDRAWN;4;25;2024-11-15;FALSE
100867;Art Nouveau Pendant — Group 3;JEWELRY;willowmererailwayhistorycent;395000;UNDER_OFFER;4;25;2024-12-07;FALSE
100868;The Long Platform Sculpture;SCULPTURE;ashcroftcollection;402000;SOLD;4;25;2024-11-04;FALSE
100869;Exhibition Lighting Prototype — Group 5;DESIGN_OBJECT;beatrice.kim;1173000;SOLD;4;25;2024-12-30;FALSE
100870;Harcourt Estate Computing Prototype, 1944;TECHNOLOGY;abigail.bennett;293000;SOLD;4;25;2024-12-05;FALSE
100871;Harcourt Estate Painted Stage Backdrop, 1754;THEATRE_OBJECT;ruby.reed;231000;SOLD;4;25;2024-12-22;FALSE
100872;Philadelphia Photographic Album;PHOTOGRAPH;bishopheritagesales;752000;SOLD;4;25;2024-12-25;FALSE
100873;Theo Saito, The Reading Room, bronze, 1832;SCULPTURE;vanefamilyoffice;484000;SOLD;4;25;2024-11-28;FALSE
100874;Amara Vale Tour Outfit and Backstage Passes, 2010;MUSIC_MEMORABILIA;clara.ross;316000;SOLD;4;25;2024-12-14;FALSE
100875;Marionette Theatre Figures — Group 2;THEATRE_OBJECT;augvan_hold1;812000;SOLD;4;25;2024-11-10;FALSE
100876;Darius Ortega Concert Violin, 1771;MUSICAL_INSTRUMENT;jade.campbell;660000;SOLD;4;25;2024-12-18;FALSE
100877;Chicago Championship Match-Worn Jersey, 1990;SPORTS_MEMORABILIA;reina.chen;372000;SOLD;4;25;2024-12-13;FALSE
100878;Santiago Hart, Cloud over the Foundry, 1993;PAINTING;blair.sims;863000;SOLD;4;25;2024-11-30;FALSE
100879;Portland Botanical Specimen Collection, 1962;NATURAL_HISTORY;aldergrovefurnituredesignarc;799000;SOLD;4;25;2024-11-04;FALSE
100880;Imani Bennett Exhibition Lamp Prototype, 1891;DESIGN_OBJECT;ruby.reed;927000;SOLD;4;25;2024-12-17;FALSE
100881;Denver Championship Match-Worn Jersey, 1998;SPORTS_MEMORABILIA;amir.saito_director;315000;AVAILABLE;4;25;2024-11-21;FALSE
100882;House at Low Tide Study;DRAWING;malwex_hold3;968000;SOLD;4;25;2024-12-24;FALSE
100883;Iris Bell, Study for Salt Marsh at Dusk, 1814;DRAWING;emilia.sullivan_curator;132000;UNDER_OFFER;4;25;2024-12-19;FALSE
100884;Elias Quinn Exhibition Lamp Prototype, 1942;DESIGN_OBJECT;gran_merc4;318000;SOLD;4;25;2024-12-23;FALSE
100885;Felix Cole, Green Passage, 1947;PAINTING;osca_bexl6;328000;SOLD;4;25;2024-11-30;FALSE
100886;Mara Kapoor, Santa Clara at Night, 1856;PHOTOGRAPH;celine.irwin;248000;SOLD;4;25;2024-12-17;FALSE
100887;Riverside Theatre Computing Prototype, 1999;TECHNOLOGY;santiago.alvarez;281000;SOLD;4;25;2024-11-14;FALSE
100888;Mercury Records Silver Presentation Service, 1931;METALWORK;keystonemillerauctions;526000;RESERVED;4;25;2024-12-25;FALSE
100889;Darius Maren, The Reading Room, lithograph, 1804;PRINT;lana.vasquez;597000;SOLD;4;25;2024-11-30;FALSE
100890;Noelle Ortega, Monterey at Night, 1957;PHOTOGRAPH;vivian.reyes_finance;301000;AVAILABLE;4;25;2024-11-25;FALSE
100891;Sofia Ferrand Tour Outfit and Backstage Passes, 1954;MUSIC_MEMORABILIA;abigail.bennett;418000;SOLD;4;25;2024-12-03;FALSE
100892;Annotated Production Script, 1956;FILM_AND_MEDIA;chloe.wilson;71000;SOLD;4;25;2024-12-25;FALSE
100893;Art Deco Silver Tea Service — Group 6;METALWORK;caesar;312000;SOLD;4;25;2024-11-04;FALSE
100894;Sapphire Signet Ring — Group 2;JEWELRY;wexlercollection;1044000;SOLD;4;25;2024-12-19;FALSE
100895;Elena Mercer Concert Violin, 1848;MUSICAL_INSTRUMENT;avane_alt;2272000;SOLD;4;25;2024-11-04;FALSE
100896;San Jose Championship Match-Worn Jersey, 1895;SPORTS_MEMORABILIA;southbankmaritimeheritagemus;217000;SALE_PENDING;4;25;2024-12-05;FALSE
100897;Ancient Coin Group — Group 2;ARCHAEOLOGICAL_OBJECT;chloe63;2140000;SOLD;4;25;2024-11-02;FALSE
100898;Screen-Used After the Storm Prop, 1942;FILM_PROP;CeliaSterling;803000;SOLD;4;25;2024-12-31;FALSE
100899;Gabriel Navarro, The Reading Room, 1918;PAINTING;aldergrovefurnituredesignarc;650000;SOLD;4;25;2024-12-13;FALSE
100900;Bay City Foundry Processional Banner, 1897;TEXTILE;crossventuresart;1000000;SOLD;4;25;2024-12-21;FALSE
100901;San Jose Championship Match-Worn Jersey, 1927;SPORTS_MEMORABILIA;GrantMercer;531000;SOLD;4;25;2024-11-12;FALSE
100902;Screen-Used Hero Prop — Group 3;FILM_PROP;santiago.alvarez;1033000;SOLD;4;25;2024-11-11;FALSE
100903;Meridian Studio Press, Illustrated First Edition, 1839;RARE_BOOK;wexlercollection;314000;AVAILABLE;4;25;2024-11-04;FALSE
100904;Early Personal Computer — Group 2;TECHNOLOGY;vanecapital2;513000;SOLD;4;25;2024-12-30;FALSE
100905;Amina Cole Tour Outfit and Backstage Passes, 1971;MUSIC_MEMORABILIA;liucollections;398000;SOLD;4;25;2024-11-10;FALSE
100906;Milo Ren, Coastal Light, 1930;PAINTING;emilia.sullivan_curator;1609000;SOLD;4;25;2024-11-09;FALSE
100907;Noelle Hart Tour Outfit and Backstage Passes, 1989;MUSIC_MEMORABILIA;ironwoodcraftpreservationsoc;824000;SOLD;4;25;2024-12-31;FALSE
100908;Festival Mask with 1856 Collection Notes;ETHNOGRAPHIC_OBJECT;foundrybennettfineobjects;1181000;SOLD;4;25;2024-11-28;FALSE
100909;Victorian Mourning Brooch — Group 2;JEWELRY;liucollections;553000;SOLD;4;25;2024-11-29;FALSE
100910;Machine Shop Sign — Group 2;INDUSTRIAL_OBJECT;vanecapital2;406000;SOLD;4;25;2024-11-17;FALSE
100911;Lucien Serrat Tour Outfit and Backstage Passes, 1996;MUSIC_MEMORABILIA;oakhollowmuseumofappliedarts;4417000;SOLD;4;25;2024-12-14;FALSE
100912;Chicago Botanical Specimen Collection, 1973;NATURAL_HISTORY;valecapital2;288000;SOLD;4;25;2024-11-25;FALSE
100913;Tour Outfit — Group 4;MUSIC_MEMORABILIA;kara.martin;935000;SOLD;4;25;2024-12-27;FALSE
100914;Riverside Theatre Press, Illustrated First Edition, 1836;RARE_BOOK;nathan.hassan;670000;SOLD;4;25;2024-12-15;FALSE
100915;Annotated Production Script, 1974;FILM_AND_MEDIA;castillocollections;299000;SOLD;4;25;2024-12-02;FALSE
100916;Screen-Used The Reading Room Prop, 1968;FILM_PROP;vanefamilyoffice;596000;SOLD;4;25;2024-12-19;FALSE
100917;Screen-Used Signal Field Prop, 1944;FILM_PROP;rothartadvisory;1186000;SOLD;4;25;2024-12-22;FALSE
100918;Rafael Dawson, Coastal Light, lithograph, 1824;PRINT;elmsteadculturalpreservation;1656000;SOLD;4;25;2024-11-03;FALSE
100919;Elias Serrat, Philadelphia at Night, 1840;PHOTOGRAPH;psethi_family6;1019000;SOLD;4;25;2024-12-14;FALSE
100920;Theo Bell Concert Violin, 1993;MUSICAL_INSTRUMENT;windermeredesignheritage_org;274000;SOLD;4;25;2024-11-27;FALSE
100921;Art Nouveau Pendant — Group 4;JEWELRY;vanecapital2;1311000;SOLD;4;25;2024-11-10;FALSE
100922;Historic Concert Cello — Group 6;MUSICAL_INSTRUMENT;caleb.brooks;558000;UNDER_OFFER;4;25;2024-12-06;FALSE
100923;Mara Kwon, Night Tram, bronze, 1850;SCULPTURE;hearthstonemuseumofappliedar;340000;AVAILABLE;4;25;2024-11-23;FALSE
100924;San Jose Championship Match-Worn Jersey, 1924;SPORTS_MEMORABILIA;camila.park;750000;AVAILABLE;4;25;2024-12-06;FALSE
100925;Celia Ortega Studio Ceramic Vessel Set, 1864;CERAMIC;henry.reed;1346000;SOLD;4;25;2024-12-09;FALSE
100926;Rosa Havel, Los Angeles at Night, 1867;PHOTOGRAPH;ari.turner;342000;SOLD;4;25;2024-11-13;FALSE
100927;Historic Racing Helmet — Group 2;SPORTS_MEMORABILIA;blair.kaur;341000;SOLD;4;25;2024-11-15;FALSE
100928;Nadia Ortega Couture Evening Coat, 1915;FASHION;norrisfineobjects;284000;AVAILABLE;4;25;2024-11-11;FALSE
100929;Gabriel Ortega, New York at Night, 1968;PHOTOGRAPH;emilia.sullivan_curator;402000;UNDER_OFFER;4;25;2024-12-25;FALSE
100930;Celia Morrow, After the Storm, bronze, 1895;SCULPTURE;windermeredesignheritage_org;760000;SOLD;4;25;2024-11-01;FALSE
100931;Santiago Saito Couture Evening Coat, 1914;FASHION;hana.dubois;358000;AVAILABLE;4;25;2024-11-18;FALSE
100932;Ansel Maren Couture Evening Coat, 1925;FASHION;ronash_hold5;992000;SOLD;4;25;2024-12-31;FALSE
100933;Historic Motorcycle — Group 2;TRANSPORTATION;reina.reed;167000;AVAILABLE;4;25;2024-11-02;FALSE
100934;Annotated Poetry Volume — Group 3;RARE_BOOK;daniel.ito;1207000;SOLD;4;25;2024-12-13;FALSE
100935;Screen-Used Orchard Interior Prop, 1982;FILM_PROP;henry.ellis;1414000;SOLD;4;25;2024-11-08;FALSE
100936;Orion Press Silver Presentation Service, 2011;METALWORK;elliscollections;529000;SOLD;4;25;2024-11-23;FALSE
100937;Runway Evening Dress — Group 2;FASHION;mina.singh;726000;AVAILABLE;4;25;2024-12-11;FALSE
100938;Lucien Kwon, Winter Garden, 1839;PAINTING;stoneheritagesales;1644000;SOLD;4;25;2024-12-24;FALSE
100939;Decorative Iron Gate — Group 2;ARCHITECTURAL_ELEMENT;rothartadvisory;1950000;SOLD;4;25;2024-12-12;FALSE
100940;Community Ritual Mask — Group 2;ETHNOGRAPHIC_OBJECT;harper.flores;1152000;SOLD;4;25;2024-11-28;FALSE
100941;Screen-Used Three Cypress Trees Prop, 1936;FILM_PROP;reina.reed;1369000;SOLD;4;25;2024-11-09;FALSE
100942;Early Personal Computer — Group 3;TECHNOLOGY;fairmontmaritimeheritagemuse;847000;SOLD;4;25;2024-12-04;FALSE
100943;Screen-Used The Reading Room Prop, 1942;FILM_PROP;vivian.reyes_finance;650000;AVAILABLE;4;25;2024-12-31;FALSE
100944;Tour Stage Jacket — Group 3;FASHION;franklincollections;472000;SOLD;4;25;2024-12-15;FALSE
100945;San Jose Photographic Album;PHOTOGRAPH;ashlandestatecollection;421000;AVAILABLE;4;25;2024-11-18;FALSE
100946;Milo Morrow Library Chair, 1799;FURNITURE;chloe.edwards;607000;SOLD;4;25;2024-11-19;FALSE
100947;Samuel Serrat, Denver at Night, 2008;PHOTOGRAPH;gmercer_family1;246000;SOLD;4;25;2024-11-14;FALSE
100948;Elias Bell, Winter Garden, 1763;PAINTING;reese.wilson;836000;SOLD;4;25;2024-12-26;FALSE
100949;Elena Ito Tour Outfit and Backstage Passes, 1976;MUSIC_MEMORABILIA;davisauctionpartners;381000;SOLD;4;25;2024-11-07;FALSE
100950;Closed Cinema Ticket Machine — Group 2;HISTORIC_OBJECT;ftran_westhave;1239000;SOLD;4;25;2024-12-20;FALSE
100951;Modular Chair Prototype — Group 3;DESIGN_OBJECT;westhavencraftpreservationso;856000;AVAILABLE;4;25;2025-02-10;FALSE
100952;Orion Press Computing Prototype, 1988;TECHNOLOGY;davisauctionpartners;624000;SOLD;4;25;2025-02-13;FALSE
100953;Oakland Championship Match-Worn Jersey, 1914;SPORTS_MEMORABILIA;ashcroftcollection;1751000;SOLD;4;25;2025-02-24;FALSE
100954;Mercury Records Processional Cross, c. 1993;RELIGIOUS_OBJECT;renee.kim;54000;SOLD;4;25;2025-02-15;FALSE
100955;Lucien Voss Concert Violin, 2009;MUSICAL_INSTRUMENT;andersonartadvisory;118000;SOLD;4;25;2025-02-17;FALSE
100956;Noelle Caldwell Library Chair, 1797;FURNITURE;blair.kaur;1329000;SOLD;4;25;2025-01-26;FALSE
100957;Rosa Alvarez Library Chair, 1765;FURNITURE;ruby.dubois;1533000;SOLD;4;25;2025-01-08;FALSE
100958;Felix Bennett, Green Passage, bronze, 1891;SCULPTURE;paola.santos;471000;SOLD;4;25;2025-02-17;FALSE
100959;Harbour Series I — Group 2;PAINTING;gmercer_family1;538000;SOLD;4;25;2025-01-24;FALSE
100960;Nadia Dawson, Baltimore at Night, 1934;PHOTOGRAPH;ftran_westhave;155000;SOLD;4;25;2025-01-19;FALSE
100961;Gold and Enamel Memorial Brooch, c. 1798;JEWELRY;ronashcroft7;1130000;SOLD;4;25;2025-01-15;FALSE
100962;Winter Garden — Group 2;PAINTING;psethi_family6;350000;SOLD;4;25;2025-02-23;FALSE
100963;Riverside Theatre Ceremonial Presentation Object, 1934;HISTORIC_OBJECT;abigail.irwin;488000;UNDER_REVIEW;4;25;2025-02-28;FALSE
100964;Community Ritual Mask — Group 3;ETHNOGRAPHIC_OBJECT;isaac.shah;163000;SOLD;4;25;2025-02-15;FALSE
100965;Railway Station Clock — Group 2;TRANSPORTATION;ironwoodcraftpreservationsoc;1410000;SOLD;4;25;2025-02-08;FALSE
100966;Studio with Copper Vessel — Group 2;PAINTING;augvan_hold1;1391000;SOLD;4;25;2025-02-01;FALSE
100967;Annotated Production Script, 1976;FILM_AND_MEDIA;vanecapital2;295000;SOLD;4;25;2025-01-06;FALSE
100968;Studio Ceramic Vessel Set — Group 12;CERAMIC;aiden.patel;144000;SOLD;4;25;2025-01-16;FALSE
100969;Oakland Photographic Album;PHOTOGRAPH;abigail.bennett;153000;SOLD;4;25;2025-01-18;FALSE
100970;Santiago Ito Couture Evening Coat, 1905;FASHION;priya.campbell;1309000;SOLD;4;25;2025-02-18;FALSE
100971;Nadia Ito, Study for Standing Form, 1902;DRAWING;tessa.lee;309000;SALE_PENDING;4;25;2025-01-18;FALSE
100972;Tour Stage Jacket — Group 4;FASHION;emilia.cho;1149000;SOLD;4;25;2025-01-12;FALSE
100973;Monterey Championship Match-Worn Jersey, 1951;SPORTS_MEMORABILIA;oakhollowmuseumofappliedarts;377000;SOLD;4;25;2025-02-18;FALSE
100974;Cypress Observatory Computing Prototype, 1989;TECHNOLOGY;crossventuresart;674000;SOLD;4;25;2025-01-28;FALSE
100975;Studio Ceramic Collection — Group 6;COLLECTION;adriana.adams;1216000;SOLD;4;25;2025-02-13;FALSE
100976;Foundry Pressure Gauge — Group 2;INDUSTRIAL_OBJECT;granitehillmuseumoflocalindu;225000;SOLD;4;25;2025-02-15;FALSE
100977;Camille Cole, Market Morning, 1763;PAINTING;redcedarfolkartfoundation;1161000;SOLD;4;25;2025-02-26;FALSE
100978;Championship Boxing Gloves — Group 4;SPORTS_MEMORABILIA;ronashcroft7;685000;SOLD;4;25;2025-02-16;FALSE
100979;Granite Bay Film Society Painted Stage Backdrop, 1892;THEATRE_OBJECT;farah.vasquez;478000;SOLD;4;25;2025-01-07;FALSE
100980;Sofia Ellis, Standing Form, 1763;PAINTING;sabrina.shah;125000;SOLD;4;25;2025-02-24;FALSE
100981;Signal Field Print;PRINT;bianca.bennett;225000;SOLD;4;25;2025-01-08;FALSE
100982;Santiago Bennett, Study for Orchard Interior, 1769;DRAWING;aaron.olsen;469000;SOLD;4;25;2025-01-14;FALSE
100983;Santiago Kwon, Factory Window, bronze, 1918;SCULPTURE;ashlanddecorativeartsarchive;686000;SOLD;4;25;2025-01-18;FALSE
100984;Gold and Enamel Memorial Brooch, c. 1842;JEWELRY;fairmontmaritimeheritagemuse;603000;SOLD;4;25;2025-01-20;FALSE
100985;New Orleans Championship Match-Worn Jersey, 1939;SPORTS_MEMORABILIA;southbankmaritimeheritagemus;497000;SOLD;4;25;2025-01-02;FALSE
100986;Mosaic Interior Panel — Group 3;ARCHITECTURAL_ELEMENT;tariqinvests;1032000;SOLD;4;25;2025-02-04;FALSE
100987;Cypress Observatory Computing Prototype, 1991;TECHNOLOGY;wexlercapital2;1026000;SOLD;4;25;2025-01-24;FALSE
100988;Winter Garden — Group 3;PAINTING;rosemontmuseumofmoderncraftd;248000;SOLD;4;25;2025-01-16;FALSE
100989;Mercury Records Processional Cross, c. 1775;RELIGIOUS_OBJECT;howellartadvisory;1402000;SOLD;4;25;2025-02-15;FALSE
100990;Rafael Ren Exhibition Lamp Prototype, 1996;DESIGN_OBJECT;vanecapital2;358000;AVAILABLE;4;25;2025-02-23;FALSE
100991;Early Scientific Treatise — Group 4;RARE_BOOK;blair.kaur;621000;SOLD;4;25;2025-02-15;FALSE
100992;Stained-Glass Study Panel — Group 4;GLASS;beatrice.kim;534000;SOLD;4;25;2025-01-04;FALSE
100993;Annotated Production Script, 2018;FILM_AND_MEDIA;vanefamilyoffice;510000;SOLD;4;25;2025-01-11;FALSE
100994;Coastal Light Print;PRINT;crossventuresart;304000;SOLD;4;25;2025-02-06;FALSE
100995;Public Transit Destination Sign — Group 3;TRANSPORTATION;blair.kaur;1218000;SOLD;4;25;2025-02-08;FALSE
100996;Celia Quinn Couture Evening Coat, 1951;FASHION;farah.stone;293000;SALE_PENDING;4;25;2025-01-19;FALSE
100997;Historic Restaurant Sign — Group 5;HISTORIC_OBJECT;farahholdings1;409000;SOLD;4;25;2025-01-13;FALSE
100998;Nadia Bell Couture Evening Coat, 1906;FASHION;clara.ross;274000;SOLD;4;25;2025-02-15;FALSE
100999;Monterey Photographic Album;PHOTOGRAPH;elenacollector1;280000;UNDER_REVIEW;4;25;2025-02-04;FALSE
101000;Studio Ceramic Vessel Set — Group 13;CERAMIC;cassidy.mason;532000;SOLD;4;25;2025-02-13;FALSE
101001;Mara Roth Exhibition Lamp Prototype, 1955;DESIGN_OBJECT;gran_merc4;130000;SOLD;4;25;2025-01-17;FALSE
101002;Theatre Mask Collection — Group 2;THEATRE_OBJECT;vanefamilyoffice;562000;SOLD;4;25;2025-01-04;FALSE
101003;Mara Morrow, Harbour Series I, bronze, 1830;SCULPTURE;pineharbormaterialcultureins;211000;UNDER_REVIEW;4;25;2025-02-15;FALSE
101004;St. Elian Parish Silver Presentation Service, 1993;METALWORK;clara.yoon;322000;SOLD;4;25;2025-01-16;FALSE
101005;Jazz Club Upright Piano — Group 6;MUSICAL_INSTRUMENT;zane.thomas;72000;SOLD;4;25;2025-02-17;FALSE
101006;Sofia Ito, Evening at the Quarry, 1976;PAINTING;abigail.lee_curator;139000;RESERVED;4;25;2025-01-07;FALSE
101007;Science-Fiction Helmet Prop — Group 3;FILM_PROP;wexlercollection;1213000;SOLD;4;25;2025-01-17;FALSE
101008;Westhaven Works Material Culture Collection, 1998–2023;COLLECTION;zimmermancollections;576000;SALE_PENDING;4;25;2025-01-10;FALSE
101009;Leila Serrat Couture Evening Coat, 1974;FASHION;sabrina.shah;346000;SALE_PENDING;4;25;2025-01-21;FALSE
101010;Walnut Reading Chair — Group 7;FURNITURE;crownyoungfineobjects;1213000;SOLD;4;25;2025-01-21;FALSE
101011;Harcourt Estate Stained-Glass Window, 1806;ARCHITECTURAL_ELEMENT;crosscapital2;983000;SOLD;4;25;2025-01-10;FALSE
101012;Elena Voss Couture Evening Coat, 1966;FASHION;tanglewoodculturalmemory_org;3159000;SOLD;4;25;2025-01-26;FALSE
101013;Theo Navarro Precision Microscope, 1940;SCIENTIFIC_INSTRUMENT;howardfineobjects;1250000;SOLD;4;25;2025-02-11;FALSE
101014;Rosa Navarro, Black Orchard, 1851;PAINTING;crossventuresart;296000;SOLD;4;25;2025-01-08;FALSE
101015;Celia Mercer Tour Outfit and Backstage Passes, 1963;MUSIC_MEMORABILIA;CelesteRoth;829000;SOLD;4;25;2025-02-24;FALSE
101016;Art Deco Silver Tea Service — Group 7;METALWORK;liam.martin;723000;SOLD;4;25;2025-01-07;FALSE
101017;Journal of the New York Expedition, 1983–1985;MANUSCRIPT;wexlercollection;333000;SOLD;4;25;2025-01-28;FALSE
101018;Ancient Coin Group — Group 3;ARCHAEOLOGICAL_OBJECT;GrantMercer;390000;SOLD;4;25;2025-02-02;FALSE
101019;Elena Caldwell, Philadelphia at Night, 1952;PHOTOGRAPH;andersonheritagesales;558000;UNDER_REVIEW;4;25;2025-02-08;FALSE
101020;Gold and Enamel Memorial Brooch, c. 1888;JEWELRY;malwex_hold3;1974000;SOLD;4;25;2025-01-13;FALSE
101021;Festival Mask with 1912 Collection Notes;ETHNOGRAPHIC_OBJECT;ashcroftcollection;673000;SOLD;4;25;2025-02-17;FALSE
101022;Journal of the Boston Expedition, 1808–1810;MANUSCRIPT;davisauctionpartners;209000;SOLD;4;25;2025-02-09;FALSE
101023;North Coast Railway Computing Prototype, 2010;TECHNOLOGY;PriyaSethi;1308000;SOLD;4;25;2025-02-10;FALSE
101024;Screen-Used Study for a Procession Prop, 1948;FILM_PROP;juniperridgeartistslegacytru;298000;SOLD;4;25;2025-01-20;FALSE
101025;Historic Motorcycle — Group 3;TRANSPORTATION;ari.turner;462000;SOLD;4;25;2025-02-25;FALSE
101026;Philadelphia Championship Match-Worn Jersey, 1981;SPORTS_MEMORABILIA;davisauctionpartners;505000;SOLD;4;25;2025-01-19;FALSE
101027;Art Deco Silver Tea Service — Group 8;METALWORK;lorenzo.valdez;634000;SOLD;4;25;2025-02-20;FALSE
101028;Samuel Ingram, Study for Orchard Interior, 1983;DRAWING;ashcroftcapital2;407000;SOLD;4;25;2025-01-14;FALSE
101029;Rosa Havel, The Reading Room, bronze, 1880;SCULPTURE;malik.johnson;326000;SOLD;4;25;2025-01-31;FALSE
101030;Early Personal Computer — Group 4;TECHNOLOGY;vanefamilyoffice;230000;AVAILABLE;4;25;2025-01-09;FALSE
101031;Linden Library Computing Prototype, 2014;TECHNOLOGY;noelle.palmer;687000;SOLD;4;25;2025-02-09;FALSE
101032;Screen-Used Three Cypress Trees Prop, 2001;FILM_PROP;foundrybennettfineobjects;199000;SOLD;4;25;2025-01-06;FALSE
101033;Designer Performance Costume — Group 4;FASHION;eastgateindustrialartsmuseum;941000;SOLD;4;25;2025-02-25;FALSE
101034;Iris Ren Tour Outfit and Backstage Passes, 1957;MUSIC_MEMORABILIA;keira.nguyen;790000;SOLD;4;25;2025-01-03;FALSE
101035;St. Elian Parish Computing Prototype, 1996;TECHNOLOGY;vanefamilyoffice;266000;SOLD;4;25;2025-01-03;FALSE
101036;Handwritten Set List — Group 2;MUSIC_MEMORABILIA;delilah.kim;316000;SOLD;4;25;2025-01-13;FALSE
101037;Victorian Mourning Brooch — Group 3;JEWELRY;imani.thomas;1247000;SOLD;4;25;2025-01-10;FALSE
101038;Studio Ceramic Vessel Set — Group 14;CERAMIC;nwhitmore_family2;483000;SOLD;4;25;2025-01-11;FALSE
101039;Linden Library Processional Cross, c. 1889;RELIGIOUS_OBJECT;julia.roberts;368000;SOLD;4;25;2025-02-10;FALSE
101040;Meridian Studio Computing Prototype, 2015;TECHNOLOGY;christian.tran;1975000;SOLD;4;25;2025-02-14;FALSE
101041;Closed Theatre Records — Group 7;ARCHIVAL_COLLECTION;julia.roberts;2314000;SOLD;4;25;2025-02-09;FALSE
101042;Festival Vestment Set — Group 3;RELIGIOUS_OBJECT;greatlakesindustrialartsmuse;849000;SOLD;4;25;2025-01-05;FALSE
101043;Gabriel Bennett Couture Evening Coat, 1901;FASHION;foundrybennettfineobjects;416000;AVAILABLE;4;25;2025-01-08;FALSE
101044;Linden Library Processional Banner, 1854;TEXTILE;stoneartadvisory;142000;SOLD;4;25;2025-02-13;FALSE
101045;Stained-Glass Study Panel — Group 5;GLASS;ironwoodcraftpreservatio_org;670000;SOLD;4;25;2025-02-26;FALSE
101046;Harbour Series I Study;DRAWING;ashcroftcollection;405000;SOLD;4;25;2025-01-05;FALSE
101047;Embroidered Civic Standard — Group 4;TEXTILE;daniel.campbell;990000;SOLD;4;25;2025-01-30;FALSE
101048;Oakland Championship Match-Worn Jersey, 1964;SPORTS_MEMORABILIA;keystonepatelfineobjects;1189000;SOLD;4;25;2025-01-29;FALSE
101049;Milo Voss, The Long Platform, 1958;PAINTING;rosemonthistoricalsociety;2019000;SOLD;4;25;2025-01-17;FALSE
101050;Mosaic Interior Panel — Group 4;ARCHITECTURAL_ELEMENT;psethi_family6;883000;SOLD;4;25;2025-02-07;FALSE
101051;Westhaven Works Press, Illustrated First Edition, 1823;RARE_BOOK;keira.nguyen;808000;SOLD;4;25;2025-01-28;FALSE
