p_id,name,category,owned_by,est_value,status
851615,Railway Engineering Map — Group 2,MAP,DominicHale,246000,UNDER_REVIEW
852232,Art Deco Silver Tea Service — Group 6,METALWORK,noelle.lee,312000,AVAILABLE
853686,Film Festival Print,FILM_AND_MEDIA,jade.campbell,733000,SOLD
853991,"Westhaven Works Painted Stage Backdrop, 1910",THEATRE_OBJECT,stonefieldpublicartconservan,289000,UNDER_OFFER
857120,Early Scientific Treatise — Group 2,RARE_BOOK,parkhurstceramicsmuseum,208000,INACTIVE
858051,Modular Chair Prototype — Group 2,DESIGN_OBJECT,lorenzo.ellis,1557000,FULLY_SUBSCRIBED
858641,"Rafael Kwon, Denver at Night, 1857",PHOTOGRAPH,felix.romero,318000,AVAILABLE
859324,"Theo Hart, Red Bridge, 2018",PAINTING,wellingtonmaterialcultureins,1829000,SOLD
859782,"Gold and Enamel Memorial Brooch, c. 1869",JEWELRY,MWexler,1193000,SOLD
861033,"Lucien Kwon, Winter Garden, 1839",PAINTING,TheoKincaid,1644000,SOLD
862426,"Priya Ingram, Study for Winter Garden, 1989",DRAWING,zane.thomas,741000,SOLD
863538,"Katsushika Hokusai, Under the Wave off Kanagawa (The Great Wave), c. 1831",PRINT,northbridgemuseumofmoderncra,3200000,DISPUTED
864614,"Noelle Serrat Precision Microscope, 1990",SCIENTIFIC_INSTRUMENT,abigail.martinez,540000,SOLD
865047,"Westhaven Works Computing Prototype, 1996",TECHNOLOGY,tanglewoodfolkartarchive,8046000,FULLY_SUBSCRIBED
865158,"Darius Ortega Concert Violin, 1771",MUSICAL_INSTRUMENT,naomi.reyes,660000,SOLD
865250,"Harcourt Estate Material Culture Collection, 1977–2002",COLLECTION,windermerepublicartconservan,132000,INACTIVE
866006,Red Bridge Study,DRAWING,nadia_whitmore,1099000,SOLD
866118,"Elias Kapoor, The Reading Room, bronze, 1839",SCULPTURE,daniel.hall,624000,SOLD
867104,"Westhaven Works Stained-Glass Window, 1804",ARCHITECTURAL_ELEMENT,hana.dubois,621000,SOLD
867116,Evening at the Quarry,PAINTING,camila.park,259000,INACTIVE
867169,Salt Marsh at Dusk Study,DRAWING,aiden.patel,149000,INACTIVE
869156,"Mara Morrow Studio Ceramic Vessel Set, 1837",CERAMIC,alejandro.walker,197000,UNDER_OFFER
869233,"Iris Novak, The Long Platform, bronze, 1776",SCULPTURE,greatlakesindustrialartsmuse,3135000,FULLY_SUBSCRIBED
870868,"Gabriel Navarro Studio Ceramic Vessel Set, 1860",CERAMIC,eastgatefolkartarchive,375000,INACTIVE
871284,Signal Field,PAINTING,silvermarsharchitecturalheri,439000,AVAILABLE
871881,"Screen-Used Three Cypress Trees Prop, 2001",FILM_PROP,gianna.young,199000,RESERVED
873275,"Screen-Used Black Orchard Prop, 2001",FILM_PROP,southbanktextilearchive,1196000,INACTIVE
874002,"Riverside Theatre Processional Banner, 1997",TEXTILE,greatlakesindustrialartsmuse,293000,INACTIVE
875192,Community Festival Banner — Group 2,TEXTILE,granitehillbotanicalheritage,144000,AVAILABLE
875389,"Elena Ito Tour Outfit and Backstage Passes, 1976",MUSIC_MEMORABILIA,rosemontdesignheritagecenter,381000,AVAILABLE
875421,"Celia Roth Library Chair, 1917",FURNITURE,fairmontdesignheritagecenter,1417000,INACTIVE
876670,"St. Elian Parish Computing Prototype, 1987",TECHNOLOGY,ashlandmuseumofprintedarts,203000,AVAILABLE
877535,"Cypress Observatory Control Panel, 1964",INDUSTRIAL_OBJECT,georgia.park,255000,INACTIVE
877832,"Camille Dawson, Salt Marsh at Dusk, lithograph, 1967",PRINT,tanglewoodfolkartarchive,1414000,SOLD
878377,"Rafael Ren Studio Ceramic Vessel Set, 1813",CERAMIC,redcedarfolkartfoundation,830000,WITHDRAWN
879833,"Signal Loom, 1982",TEXTILE,northbridgemuseumofmoderncra,145000,INACTIVE
880419,"Gold and Enamel Memorial Brooch, c. 1888",JEWELRY,priya.nelson,1974000,SOLD
881689,"Riverside Theatre Press, Illustrated First Edition, 1836",RARE_BOOK,nathan.hassan,670000,SOLD
882348,"Mercury Records Silver Presentation Service, 1985",METALWORK,windermerepublicartconservan,460000,AVAILABLE
882885,"Rosa Navarro, Black Orchard, 1851",PAINTING,croth_alt,296000,RESERVED
882909,Match-Worn Football Shirt — Group 4,SPORTS_MEMORABILIA,chloe.edwards,317000,RESERVED
883059,Nintendo PlayStation Prototype Console,TECHNOLOGY,elmsteadculturalpreservation,475000,AVAILABLE
883230,"Jonas Bell, Studio with Copper Vessel, bronze, 1754",SCULPTURE,vivian.reyes_finance,834000,WITHDRAWN
883466,Folk Costume Ensemble — Group 2,ETHNOGRAPHIC_OBJECT,mina.singh,1241000,SOLD
883529,Studio Ceramic Vessel Set — Group 10,CERAMIC,aldergrovefurnituredesignarc,143000,AVAILABLE
884513,"Santiago Ren Couture Evening Coat, 1911",FASHION,ironwoodcraftpreservatio_org,477000,AVAILABLE
884946,"Gold and Enamel Memorial Brooch, c. 1773",JEWELRY,javier.hayes,969000,SOLD
885279,Closed Theatre Records — Group 2,ARCHIVAL_COLLECTION,foxgloveartistslegacytrust,434000,INACTIVE
886243,"Screen-Used After the Storm Prop, 1942",FILM_PROP,meridiancolemancollections,803000,SOLD
886866,After the Storm,PAINTING,windermeredesignheritagecent,484000,INACTIVE
886901,The Reading Room Print,PRINT,rosemontmuseumofmoderncraftd,315000,INACTIVE
886985,Modernist Writing Desk,FURNITURE,rosemonthistoricalsociety,402000,INACTIVE
887617,"Gold and Enamel Memorial Brooch, c. 1790",JEWELRY,nadia_whitmore,1205000,SOLD
888120,Art Nouveau Pendant — Group 4,JEWELRY,howardfineobjects,1311000,SOLD
888925,"Elena Maren Tour Outfit and Backstage Passes, 1960",MUSIC_MEMORABILIA,harper.hernandez,401000,AVAILABLE
889332,"Rafael Saito, Savannah at Night, 1932",PHOTOGRAPH,silvermarsharchitecturalheri,694000,SOLD
889384,Festival Mask with 1981 Collection Notes,ETHNOGRAPHIC_OBJECT,TheoKincaid,1337000,SOLD
892537,"Meridian Studio Ceremonial Presentation Object, 1928",HISTORIC_OBJECT,aldergrovefurnituredesignarc,844000,WITHDRAWN
894215,"Cypress Observatory Processional Banner, 1799",TEXTILE,georgia.park,148000,AVAILABLE
894359,"Screen-Used Study for a Procession Prop, 1948",FILM_PROP,OscarBexley,298000,UNDER_REVIEW
894954,Machine Shop Sign,INDUSTRIAL_OBJECT,arcadialamauctions,3398000,SOLD
895126,"Cypress Observatory Computing Prototype, 1991",TECHNOLOGY,franklincollections,1026000,SOLD
896189,"Mara Cole Library Chair, 1887",FURNITURE,isabel.carter,189000,INACTIVE
896648,"Gold and Enamel Memorial Brooch, c. 1771",JEWELRY,windermeremuseumofmoderncraf,814000,WITHDRAWN
898079,Red Bridge — Group 2,PAINTING,priya.nelson,480000,SALE_PENDING
899946,"Amina Voss, Philadelphia at Night, 1982",PHOTOGRAPH,hearthstonefolkartarchiv_org,41000,AVAILABLE
900123,Exhibition Lighting Prototype — Group 2,DESIGN_OBJECT,amir.saito_director,763000,INACTIVE
901440,"Elias Quinn Exhibition Lamp Prototype, 1942",DESIGN_OBJECT,clara.yoon,318000,UNDER_OFFER
902420,Championship Boxing Gloves — Group 6,SPORTS_MEMORABILIA,greatlakesindustrialartsmuse,771000,SOLD
903587,Match-Worn Football Shirt — Group 5,SPORTS_MEMORABILIA,crossventuresart,210000,UNDER_REVIEW
904819,Match-Worn Football Shirt — Group 3,SPORTS_MEMORABILIA,zimmermancollections,532000,AVAILABLE
904846,"Mateo Kapoor, Harbour Series I, bronze, 1986",SCULPTURE,daniel.campbell,181000,INACTIVE
906083,Star Wars Lightsaber Prop,FILM_PROP,hearthstonefolkartarchive,553000,SOLD
906734,Festival Mask with 1856 Collection Notes,ETHNOGRAPHIC_OBJECT,ruby.reed,1181000,SOLD
907508,Historic Shopfront Sign — Group 3,ARCHITECTURAL_ELEMENT,sofia.rivera,991000,SOLD
907681,"Nadia Dawson, Baltimore at Night, 1934",PHOTOGRAPH,delilah.kim,155000,SALE_PENDING
908965,"Samuel Vale Library Chair, 1834",FURNITURE,parkhurstceramicsmuseum,395000,INACTIVE
909280,Marionette Theatre Figures — Group 3,THEATRE_OBJECT,harper.ellis,137000,UNDER_REVIEW
909345,"Vivienne Westwood Punk Ensemble, c. 1977",FASHION,ftran_westhave,105000,AVAILABLE
909710,River Bend Print,PRINT,silvermarshdecorativeartsarc,425000,AVAILABLE
909836,The North Courtyard Study,DRAWING,aaron.olsen,418000,INACTIVE
910060,Historic Motorcycle — Group 2,TRANSPORTATION,reina.reed,167000,AVAILABLE
911728,"Samuel Ingram, Study for Orchard Interior, 1983",DRAWING,quarrylanecraftpreservations,407000,SALE_PENDING
911740,"Rafael Ren Exhibition Lamp Prototype, 1996",DESIGN_OBJECT,ramirezauctionpartners,358000,UNDER_REVIEW
914727,Composer’s Working Notebook,MANUSCRIPT,cole.thomas_director,182000,INACTIVE
915711,"Mara Roth Exhibition Lamp Prototype, 1955",DESIGN_OBJECT,OscarBexley,130000,SALE_PENDING
916764,"Redwood Civic Association Ceremonial Presentation Object, 1815",HISTORIC_OBJECT,CelesteRoth,307000,UNDER_OFFER
917016,"Bay City Foundry Processional Cross, c. 1803",RELIGIOUS_OBJECT,renee.kim,629000,SOLD
917194,"Riverside Theatre Material Culture Collection, 1972–1997",COLLECTION,silvermarsharchitecturalheri,356000,UNDER_REVIEW
921076,Prince Purple Rain Tour Guitar,MUSICAL_INSTRUMENT,tanglewoodculturalmemoryproj,714000,INACTIVE
921233,"St. Elian Parish Material Culture Collection, 1849–1874",COLLECTION,priya.nelson,1119000,INACTIVE
922177,Runway Evening Dress,FASHION,abigail.lee_curator,1324000,SOLD
922271,"Rowan Ortega, Factory Window, bronze, 1874",SCULPTURE,andersonartadvisory,857000,SOLD
923571,Coastal Light — Group 2,PAINTING,caleb.campbell,1346000,SOLD
923654,"Orion Press Computing Prototype, 1948",TECHNOLOGY,heritagerowdecorativeartsarc,1150000,FULLY_SUBSCRIBED
924096,Embroidered Civic Standard — Group 3,TEXTILE,farah.vasquez,465000,AVAILABLE
925110,Coastal Light Sculpture,SCULPTURE,harper7,858000,SOLD
925323,"Jonas Novak, Orchard Interior, bronze, 1931",SCULPTURE,ftran_westhave,458000,AVAILABLE
925447,"Jonas Foster, Coastal Light, bronze, 1992",SCULPTURE,eva.howell,298000,AVAILABLE
926044,"Bay City Foundry Press, Illustrated First Edition, 1931",RARE_BOOK,ashlandestatecollection,151000,AVAILABLE
926291,Exhibition Lighting Prototype — Group 3,DESIGN_OBJECT,theo.foster,320000,AVAILABLE
926676,"Annotated Production Script, 1976",FILM_AND_MEDIA,ashlanddecorativeartsarchive,295000,RESERVED
927057,"Felix Ellis Precision Microscope, 1929",SCIENTIFIC_INSTRUMENT,eastgateindustrialartsmuseum,721000,SOLD
927995,"Celia Quinn Couture Evening Coat, 1951",FASHION,farah.stone,293000,SALE_PENDING
929680,Studio Ceramic Vessel Set — Group 8,CERAMIC,sofia.hayes,100000,AVAILABLE
929915,"North Coast Railway Press, Illustrated First Edition, 1844",RARE_BOOK,southbanktextilearchive,302000,AVAILABLE
930211,"Milo Voss, The Long Platform, 1958",PAINTING,rosemonthistoricalsociety,2019000,SOLD
930837,"Lucien Serrat Tour Outfit and Backstage Passes, 1996",MUSIC_MEMORABILIA,khalil.kapoor,4417000,SOLD
931365,"Gabriel Hart Studio Ceramic Vessel Set, 1835",CERAMIC,vivienne.cross,438000,UNDER_REVIEW
931373,Signed Tournament Racket — Group 4,SPORTS_MEMORABILIA,zimmermancollections,907000,SOLD
931923,Victorian Era Monocle — Group 2,HISTORIC_OBJECT,jade.campbell,418000,AVAILABLE
933680,Factory Window Study,DRAWING,orchardhousecommunityartsfou,156000,AVAILABLE
934594,Mosaic Interior Panel — Group 5,ARCHITECTURAL_ELEMENT,windermeremuseumofmoderncraf,412000,UNDER_REVIEW
934771,"Westhaven Works Archive, 1839–1869",ARCHIVAL_COLLECTION,leo.lane,1041000,FULLY_SUBSCRIBED
935640,Fantasy Film Sword Prop,FILM_PROP,hearthstonefolkartarchive,420000,INACTIVE
935794,"Rafael Dawson, After the Storm, bronze, 1902",SCULPTURE,mwexler_alt,2418000,SOLD
936185,Jazz Club Upright Piano — Group 7,MUSICAL_INSTRUMENT,aldergrovefurnituredesignarc,954000,SOLD
936207,"Silver Processional Cross, c. 1510",RELIGIOUS_OBJECT,yasmin.roberts,739000,REJECTED
937046,"Felix Cole, Green Passage, 1947",PAINTING,delilah.kim,328000,AVAILABLE
937090,"Cypress Observatory Stained-Glass Window, 1820",ARCHITECTURAL_ELEMENT,quinn.cho,133000,INACTIVE
937500,"Theo Roth Precision Microscope, 1935",SCIENTIFIC_INSTRUMENT,southbanktextilearchive,585000,SOLD
938198,"Screen-Used Study for a Procession Prop, 1997",FILM_PROP,vivienne.cross,678000,SOLD
938560,"Westhaven Works Control Panel, 1876",INDUSTRIAL_OBJECT,mwexler_alt,398000,AVAILABLE
939472,Three Cypress Trees Print,PRINT,lana.mendez,1172000,INACTIVE
940101,Embroidered Civic Standard,TEXTILE,ashlandestatecollection,104000,INACTIVE
940912,"Iris Serrat Concert Violin, 1781",MUSICAL_INSTRUMENT,cassidy.ito,151000,AVAILABLE
942716,Tour Outfit — Group 2,MUSIC_MEMORABILIA,oakhollowmuseumofappliedarts,2298000,FULLY_SUBSCRIBED
943131,House at Low Tide — Group 2,PAINTING,anthony.garcia,1181000,SOLD
943204,"Barbara Hepworth, Small Form, 1963",SCULPTURE,jade.campbell,1320000,FULLY_SUBSCRIBED
943293,"New York Railway Carriage Panel, 1923",TRANSPORTATION,malik.johnson,776000,WITHDRAWN
943922,"Leila Cole, Market Morning, 1825",PAINTING,georgia.park,1362000,FULLY_SUBSCRIBED
944393,Signed First Edition — Group 7,RARE_BOOK,lorenzo.valdez,1368000,SOLD
945032,"Screen-Used Winter Garden Prop, 1972",FILM_PROP,delilah.kim,4293000,SOLD
945432,"Harcourt Estate Control Panel, 1903",INDUSTRIAL_OBJECT,emilia.cho,704000,SOLD
945869,"Nadia Alvarez Couture Evening Coat, 2011",FASHION,howellartadvisory,1315000,SOLD
947032,Historic Household Interior Group,COLLECTION,julia.roberts,294000,INACTIVE
948303,Victorian Era Monocle,HISTORIC_OBJECT,aaron.olsen,398000,INACTIVE
948596,Touring Electric Guitar — Group 2,MUSICAL_INSTRUMENT,chloe.singh,601000,SOLD
949399,"Screen-Used The North Courtyard Prop, 2002",FILM_PROP,santiago.jordan,487000,SOLD
950401,"Screen-Used Night Tram Prop, 1943",FILM_PROP,EleanorRook,6366000,SOLD
951007,"Amara Vale, Green Passage, 1989",PAINTING,willowmererailwayhistorycent,633000,SOLD
951978,Public Transit Destination Sign — Group 2,TRANSPORTATION,croth_alt,3037000,SOLD
952298,Traditional Craft Tool Set,ETHNOGRAPHIC_OBJECT,yasmin.roberts,468000,AVAILABLE
953193,"North Coast Railway Processional Cross, c. 1897",RELIGIOUS_OBJECT,elmsteadculturalmemoryprojec,304000,INACTIVE
954215,Signed Tournament Racket,SPORTS_MEMORABILIA,aaliyah.zimmerman,246000,INACTIVE
955368,"St. Elian Parish Computing Prototype, 1996",TECHNOLOGY,highlandartistslegacytrust,266000,RESERVED
955842,"New Orleans Championship Match-Worn Jersey, 1898",SPORTS_MEMORABILIA,avane_alt,1374000,SOLD
956030,"Journal of the Detroit Expedition, 1799–1801",MANUSCRIPT,adamscollections,1708000,SOLD
957777,"Mara Serrat, Denver at Night, 1930",PHOTOGRAPH,emilia.ortiz,706000,SOLD
958093,Annotated Travel Diary — Group 3,MANUSCRIPT,elmsteadculturalmemoryprojec,878000,PARTIALLY_SUBSCRIBED
958793,Handwoven Wall Textile — Group 4,TEXTILE,wexlercollection,221000,AVAILABLE
961382,"Detroit Railway Carriage Panel, 1991",TRANSPORTATION,ruby.reed,1203000,SOLD
961753,Sapphire Signet Ring,JEWELRY,bishopheritagesales,2684000,SOLD
964355,Signal Field Sculpture,SCULPTURE,northbridgemuseumofmoderncra,1194000,INACTIVE
965198,"Lucien Havel, Coastal Light, 1822",PAINTING,ashlandmuseumofprintedarts,612000,SOLD
965934,"Harcourt Estate Ceremonial Presentation Object, 1755",HISTORIC_OBJECT,oakhollowdesignheritagecente,286000,AVAILABLE
966247,"Seattle Championship Match-Worn Jersey, 1978",SPORTS_MEMORABILIA,CelesteRoth,1242000,SOLD
966693,"Camille Rivera, Evening at the Quarry, 1856",PAINTING,lorenzo.ellis,515000,INACTIVE
967143,"Marc Chagall, Bouquet au village, 1969",PAINTING,harper.ellis,238000,AVAILABLE
967567,"Rosa Rivera, Denver at Night, 1936",PHOTOGRAPH,parkhurstcommunityartsfounda,460000,AVAILABLE
968772,"Felix Kwon Tour Outfit and Backstage Passes, 1950",MUSIC_MEMORABILIA,heritagerowceramicsmuseum,856000,WITHDRAWN
970381,Black Orchard Sculpture,SCULPTURE,fairmontdesignheritagecenter,1544000,INACTIVE
971682,"Journal of the Denver Expedition, 1882–1884",MANUSCRIPT,theo.kim,785000,WITHDRAWN
972330,"Amara Quinn Art Glass Panel, 1942",GLASS,malik.johnson,111000,AVAILABLE
972692,"Harcourt Estate Computing Prototype, 1944",TECHNOLOGY,rothartadvisory,293000,UNDER_OFFER
972697,"Santiago Navarro, The North Courtyard, 1812",PAINTING,vanefamilyoffice,255000,UNDER_OFFER
973072,Annotated Poetry Volume — Group 2,RARE_BOOK,AuggieVane,954000,SOLD
973314,"Westhaven Works Stained-Glass Window, 1976",ARCHITECTURAL_ELEMENT,CeliaSterling,347000,UNDER_REVIEW
973595,"Sofia Desai Couture Evening Coat, 1977",FASHION,willowmererailwayhistorycent,145000,INACTIVE
975230,Hand-Coloured Regional Map — Group 2,MAP,rosemontmuseumofmoderncraftd,85000,AVAILABLE
975385,Jazz Club Upright Piano — Group 4,MUSICAL_INSTRUMENT,highlandartistslegacytrust,621000,SOLD
975821,"Annotated Production Script, 1948",FILM_AND_MEDIA,bellwethermaterialcultureins,70000,AVAILABLE
979319,Coastal Light Print,PRINT,abigail.bennett,304000,UNDER_REVIEW
980053,"Riverside Theatre Control Panel, 1998",INDUSTRIAL_OBJECT,renee.kim,761000,WITHDRAWN
980069,"Amara Maren Couture Evening Coat, 1999",FASHION,ronanA,3336000,SOLD
980331,Signed First Edition — Group 3,RARE_BOOK,abigail.martinez,150000,AVAILABLE
981070,Local Newspaper Photograph Archive — Group 4,ARCHIVAL_COLLECTION,santiago.jordan,174000,INACTIVE
981607,"Baltimore Championship Match-Worn Jersey, 1960",SPORTS_MEMORABILIA,sofia.rivera,380000,INACTIVE
981857,"Jonas Saito, Red Bridge, 1996",PAINTING,henry.reed,413000,AVAILABLE
981988,"Santiago Hart, Cloud over the Foundry, 1993",PAINTING,blair.sims,863000,SOLD
982547,"Arthur Ito, New Orleans at Night, 2016",PHOTOGRAPH,wellingtonmaterialcultureins,1153000,FULLY_SUBSCRIBED
983142,"Iris Ren Tour Outfit and Backstage Passes, 1957",MUSIC_MEMORABILIA,keira.nguyen,790000,SOLD
983290,"Bay City Foundry Ceremonial Presentation Object, 1954",HISTORIC_OBJECT,andersonartadvisory,484000,SUBMITTED
985787,Local Newspaper Photograph Archive,ARCHIVAL_COLLECTION,priya.lane,243000,INACTIVE
986501,Historic Racing Helmet,SPORTS_MEMORABILIA,elmsteadculturalpreservation,368000,AVAILABLE
988409,"Journal of the New Orleans Expedition, 1795–1797",MANUSCRIPT,zane.flores_director,832000,SOLD
988868,"Amara Navarro, Red Bridge, 1970",PAINTING,heritagerowdecorativeartsarc,398000,INACTIVE
988871,"Survey Map of Austin, 1958",MAP,granitehillbotanicalheritage,506000,SOLD
989166,"Mara Morrow, Harbour Series I, bronze, 1830",SCULPTURE,pineharbormaterialcultureins,211000,UNDER_REVIEW
990518,Screen-Used Hero Prop — Group 4,FILM_PROP,reina.chen,386000,RESERVED
990888,"Gold and Enamel Memorial Brooch, c. 1991",JEWELRY,jade.campbell,736000,REJECTED
991017,Triceratops Frill Fragment with Collection Records,NATURAL_HISTORY,amir.miller,314000,AVAILABLE
992431,Detroit Photographic Album,PHOTOGRAPH,eastgatefolkartarchive,261000,INACTIVE
992551,"Ansel Dawson, Signal Field, lithograph, 1870",PRINT,quarrylanecraftpreservations,929000,PARTIALLY_SUBSCRIBED
993039,"Ansel Saito, The North Courtyard, 1979",PAINTING,aiden.patel,664000,SOLD
993909,"Journal of the Boston Expedition, 1808–1810",MANUSCRIPT,EleanorRook,209000,UNDER_REVIEW
994218,"Noelle Saito, Study for a Procession, bronze, 1944",SCULPTURE,alejandro.walker,1584000,SOLD
995034,"San Jose Championship Match-Worn Jersey, 1927",SPORTS_MEMORABILIA,xavier.jacobs,531000,AVAILABLE
995598,Handwritten Set List — Group 2,MUSIC_MEMORABILIA,quarrylanecraftpreservations,316000,SALE_PENDING
997104,House at Low Tide Sculpture,SCULPTURE,imani.reed,783000,WITHDRAWN
997761,"Harcourt Estate Stained-Glass Window, 1806",ARCHITECTURAL_ELEMENT,ronanA,983000,SOLD
998987,"Elena Ingram, Denver at Night, 1935",PHOTOGRAPH,georgia.park,146000,INACTIVE
999319,"Imani Quinn, Harbour Series I, 1825",PAINTING,windermeredesignheritage_org,672000,SOLD
999501,"Journal of the Los Angeles Expedition, 1831–1833",MANUSCRIPT,heritagerowceramicsmuseum,614000,SOLD
999874,Historic Concert Cello,MUSICAL_INSTRUMENT,farah.stone,367000,INACTIVE
